nom,structure_porteuse,description,type_lieu,statut,nature_juridique,siret,adresse_brut,adresse_numero,adresse_rue,adresse_code_postal,adresse_code_insee,adresse_commune,adresse_departement,adresse_region,latitude,longitude,itinerant,en_ligne,contact_telephone,contact_telephone_details,contact_email,contact_web,contact_facebook,horaires_ouverture_brut,horaires_ouverture_osm,public_cible,modalites_acces,modalites_accompagnement,tarifs,accessibilite,services,labels
Clim@63,,,,,,,1 Rue des Granges 63370 Lempdes,1,Rue des Granges,63370,63193,Lempdes,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.76852,3.194644,,Non,,,,,,,,,,,,,,
Espace Multimédia,,,,,,,"Relais des Services Publics, 5 Le Plessis 3130 LE DONJON",,Le Plessis,03130,03103,Le Donjon,Allier,Auvergne-Rhône-Alpes,46.35091,3.796341,,Non,0470996989,,rsp-ledonjonvallibre@orange.fr,www.donjonvallibre.com/emploi_relais.asp,,,,,,,,,,
Centre de Ressources Pierre Gallery,,,,,,,1 Avenue Jean Moulin 15500 AURIAC L EGLISE,1,Route d'Auriac l'Eglise,15500,15119,Massiac,Cantal,Auvergne-Rhône-Alpes,45.251446,3.198341,,Non,0471230354,,,,,,,,,,,,,
Médiathèque Intercommunale du Pays de Massiac,Communauté de Communes du Pays de Massiac,,,,Établissement public à caractère industriel et commercial (EPIC),,Rue Albert Chalvet 15500 MASSIAC,,Rue Albert Chalvet,15500,15119,Massiac,Cantal,Auvergne-Rhône-Alpes,45.250095,3.199871,,Non,0471231779,,mediathequepaysdemassiac@orange.fr,www.cc-paysdemassiac.fr/,,,,,,,,,,
Maison des Jeunes et de la Culture,,,,,,,Parc de la Liberté Avenue de Firminy 43110 AUREC SUR LOIRE,,Avenue de Firminy,43110,43012,Aurec-sur-Loire,Haute-Loire,Auvergne-Rhône-Alpes,45.369474,4.201,,Non,0477354159,,mjc-aurec@wanadoo.fr,,,,,,,,,,,
Mediathèque du Sancy,,,,,,,"13, Rue Notre Dame 63610 BESSE ET ST ANASTAISE",13,Rue Notre Dame,63610,63038,Besse-et-Saint-Anastaise,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.511727,2.933303,,Non,0473785083,,plp.besse@cc-massifdusancy.fr,,,,,,,,,,,
Ecole Jules Ferry,Ville de Clermont-Ferrand,,,,Association,,6 Boulevard Trudaine 63000 CLERMONT-FERRAND,6,Boulevard Trudaine,63000,63113,Clermont-Ferrand,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.77889,3.090499,,Non,0473922082,,ecole-elem.j-ferry.clermont.63@ac-clermont.fr,www.ville-clermont-ferrand.fr,,,,,,,,,,
Médiathèque Hugo-Pratt,,,,,,,Rue Pierre-Jacquet 63800 COURNON D'AUVERGNE,,Rue Pierre Jacquet,63800,63124,Cournon-d'Auvergne,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.737699,3.19256,,Non,0473983500,,bibliotheque.cournon@agglo-clermont.fr,,,,,,,,,,,
Centre Social et Culturel Espace Couriat,,,,,Association,,Place José moron 63200 RIOM,,Place Soanen,63200,63300,Riom,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.895608,3.114176,,Non,0473388967,,contact@espacecouriat.fr,http://www.espacecouriat.fr,,,,,,,,,,
Maison des Services Vallée de l'Ance,Communauté de Communes de la Vallée de l'Ance,,,,Collectivité locale ou territoriale,,Maison Granet - Place de l'Eglise 63840 VIVEROLS,,Route des Maisons Neuves,63840,63465,Viverols,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.436146,3.881747,,Non,0473953640,,centre.ressources.val-dance@wanadoo.fr,http://www.ccvalleedelance.eu/la-maison-des-services/,,,,,,,,,,
Cyber Base Yannick Paul,Mairie de Montluçon,,,,Collectivité locale ou territoriale,,Rue des Hirondelles 3100 MONTLUÇON,,Rue des Hirondelles,03100,03185,Montluçon,Allier,Auvergne-Rhône-Alpes,46.34274,2.576858,,Non,0470022737,,e.chalus@cyber-base.org,www.montlucon.cyber-base.org/,,,,,,,,,,
Cyberc@ntal Condat,Communauté de Communes du Cézallier,,,,Établissement public à caractère industriel et commercial (EPIC),,Le Bourg 15190 CONDAT,,Route de Bort,15190,15054,Condat,Cantal,Auvergne-Rhône-Alpes,45.340454,2.757277,,Non,0471786833,,olivier@cezallier.org,www.cezallier.org,,,,,,,,,,
Espace Culture Multimédia Pays de Mauriac,,,,,Association,,Rue du 11 novembre 15200 MAURIAC,,Rue du 11 Novembre,15200,15120,Mauriac,Cantal,Auvergne-Rhône-Alpes,45.218512,2.332819,,Non,0471673581,,espace.multimedia@paysdemauriac.fr,www.mediatheque.paysdemauriac.fr/,,,,,,,,,,
Point Cybercantal de Saint-Mamet La Slavetat,,,,,,,"Ecole, Le bourg 15220 SAINT MAMET LA SALVETAT",,Le Bourg,15220,15196,Saint-Mamet-la-Salvetat,Cantal,Auvergne-Rhône-Alpes,44.858009,2.305448,,Non,0471493330,,,,,,,,,,,,,
Espace multimédia Clic@Rosières,Association Clic@rosières,,,,Association,,Place des anciens combattants 43800 ROSIÈRES,,Place des Anciens Combattants,43800,43165,Rosières,Haute-Loire,Auvergne-Rhône-Alpes,45.13187,3.98564,,Non,0471579100,,clicarosieres@wanadoo.fr,www.clicarosieres.fr,,,,,,,,,,
Ecole Chanterrane,Ville de Clermont-Ferrand,,,,Association,,131 Rue Champfleuri 63000 CLERMONT-FERRAND,131,Rue Champfleuri,63100,63113,Clermont-Ferrand,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.792582,3.097412,,Non,0473923968,,msidiammi@ville-clermont-ferrand.fr,www.ville-clermont-ferrand.fr,,,,,,,,,,
Espace citoyen,Ville de Clermont-Ferrand,,,,Association,,4 Rue André-Moinier 63000 CLERMONT-FERRAND,4,Rue André Moinier,63000,63113,Clermont-Ferrand,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.780683,3.084702,,Non,0473423719,,citejeune@ville-clermont-ferrand.fr,www.ville-clermont-ferrand.fr,,,,,,,,,,
EPN Nohanent,,,,,,,Maison de Bourg - 1 place de la Barreyre 63830 NOHANENT,1,Place de la Barreyre,63830,63254,Nohanent,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.809447,3.057376,,Non,,,,,,,,,,,,,,
Point Cyb - Montluçon,,,,,Collectivité locale ou territoriale,,22 Rue des Forges 3100 MONTLUCON,22,Rue des Forges,03100,03185,Montluçon,Allier,Auvergne-Rhône-Alpes,46.337731,2.607608,,Non,0470022710,,pointcyb.montlucon@wanadoo.fr,www.espaceinfojeunes.net/,,,,,,,,,,
Centre Social de Marmiers,Centre social de Marmiers,,,,Association,,"10, Rue Raymond Cortat 15000 AURILLAC",10,Rue Raymond Cortat,15000,15014,Aurillac,Cantal,Auvergne-Rhône-Alpes,44.911515,2.436799,,Non,0471646344,,centre-social-marmiers@wanadoo.fr,www.centresocial.fr,,,,,,,,,,
Foyer des Jeunes de Mauriac,,,,,,,Rue du 8 Mai 15200 MAURIAC,,Rue du 8 Mai 1945,15200,15120,Mauriac,Cantal,Auvergne-Rhône-Alpes,45.216884,2.334064,,Non,0471681349,,la.cremaillere@wanadoo.fr,,,,,,,,,,,
Cybercentre d'Ydes,Commune d'Ydes,,,,Collectivité locale ou territoriale,,2 Rue du Docteur Basset 15210 YDES,2,Rue Docteur Alfred Basset,15210,15265,Ydes,Cantal,Auvergne-Rhône-Alpes,45.346098,2.436108,,Non,0471408351,,techmaster@ydes.fr,www.ydes.fr/?cybercentre,,,,,,,,,,
Point Info du Pays d'Arlanc,Communauté de Communes du Pays d'Arlanc,,,,Collectivité locale ou territoriale,,"Bilupo, 51 Route Nationale 63220 ARLANC",51,Route Nationale,63220,63010,Arlanc,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.414698,3.724443,,Non,0473950899,,pointinfo-arlanc@orange.fr,www.arlanc.com/,,,,,,,,,,
Ecole Romain Rolland,Ville de Clermont-Ferrand,,,,Association,,33 Rue Château des Vergnes 63000 CLERMONT-FERRAND,,Rue du Chateau des Vergnes,63100,63113,Clermont-Ferrand,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.814491,3.128199,,Non,0473240506,,msidiammi@ville-clermont-ferrand.fr,www.ville-clermont-ferrand.fr,,,,,,,,,,
Videoformes,Videoformes,,,,Association,,64 Rue Lamartine 63000 CLERMONT-FERRAND,64,Rue Lamartine,63000,63113,Clermont-Ferrand,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.77731,3.078712,,Non,0473170217,,videoformes@videoformes.com,www.videoformes.com,,,,,,,,,,
Médiathèque Sancy Artense,Sancy Artense Communauté,,,,Collectivité locale ou territoriale,,Rue du Thuel 63690 TAUVES,,Rue du Thuel,63690,63426,Tauves,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.560845,2.623029,,Non,0473211873,,mediatheque@sancy-artense.com,http://www.sancy-artense.com,,,,,,,,,,
Association FJT L'Escale,"Foyer des Jeunes Travailleurs ""L'Escale""",,,,Association,,20 Avenue de Fontbouillant 3100 MONTLUÇON,20,Avenue de Fontbouillant,03100,03185,Montluçon,Allier,Auvergne-Rhône-Alpes,46.328151,2.579235,,Non,0470033444,,fjt.fontbouillant@wanadoo.fr,www.monsite.wanadoo.fr/fjt.fontbouillant/,,,,,,,,,,
Point Cybercantal d'Aurillac,,,,,,,"Médiathèque communautaire, Rue du 139ème Régiment d'Infanterie 15000 AURILLAC",,Rue du 139e Rgt d'Infanterie,15000,15014,Aurillac,Cantal,Auvergne-Rhône-Alpes,44.924339,2.443765,,Non,0471468636,,mediatheque@agglo-aurillac.org,www.mediatheque.caba.fr/Ateliers_Multimedia-96-194-322.html,,,,,,,,,,
Point d'accès Saint-Christophe,,,,,,,Le Bourg 15700 PLEAUX,,Le Bourg,15700,15153,Pleaux,Cantal,Auvergne-Rhône-Alpes,45.191454,2.217727,,Non,0471404118,,,,,,,,,,,,,
Cyber-Base,Maison Pour Tous,,,,Association,,Maison Pour Tous - 1 Route de Coubon 43700 BRIVES-CHARENSAC,1,Route de Coubon,43700,43041,Brives-Charensac,Haute-Loire,Auvergne-Rhône-Alpes,45.045533,3.925217,,Non,0471024569,,laurie.cartal@wanadoo.fr,www.maisonpourtous-brives43.fr,,,,,,,,,,
PRATIC Auvergne,,,,,Association,,16 Boulevard Bertrand 43000 LE PUY EN VELAY,16,Boulevard Bertrand de Doue,43000,43157,Le Puy-en-Velay,Haute-Loire,Auvergne-Rhône-Alpes,45.042329,3.893153,,Non,0471040440,,cmasclaux@auvergne.cci.fr,www.pratic.org,,,,,,,,,,
PRATIC Auvergne,,,,,Association,,14 Rue Jean Claret 63000 CLERMONT FERRAND,14,Rue Jean Claret,63000,63113,Clermont-Ferrand,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.767281,3.13296,,Non,0473150610,,cfaure@auvergne.cci.fr,www.pratic.org/,,,,,,,,,,
Ecole Victor Duruy,Ville de Clermont-Ferrand,,,,Association,,30 Rue Châteaudun 63000 CLERMONT-FERRAND,30,Rue de Chateaudun,63000,63113,Clermont-Ferrand,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.780753,3.099623,,Non,0473915693,,ecole-elem.v-duruy.clermont.63@ac-clermont.fr,www3.ac-clermont.fr/etabliss/ecole-victorduruy-clfd63/index.htm,,,,,,,,,,
Centre Alphonse Daudet,,,,,,,Rue du moulin du Roy 63360 GERZAT,,Rue Moulin du Roy,63360,63164,Gerzat,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.825978,3.15064,,Non,0473250014,,,,,,,,,,,,,
Médiathèque de la Comté,,,,,,,Couvent des Dames 63270 VIC LE COMTE,,Impasse des Dames,63270,63457,Vic-le-Comte,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.644117,3.243187,,Non,0473691878,,media.comte@wanadoo.fr,,,,,,,,,,,
Espace Cyber-base Ysatis,,,,,,,Boulevard Jean-Moulin 3400 YZEURE,,Boulevard Jean Moulin,03400,03321,Yzeure,Allier,Auvergne-Rhône-Alpes,46.553625,3.357617,,Non,0470340567,,cyber-base@ville-yzeure.com,www.ville-yzeure.com/,,,,,,,,,,
Cyberespace de la FAL,,,,,,,"Chalet des Galinottes, prairie des Sagnes 15300 LAVEISSIERE",,Les Sagnes,15300,15101,Laveissière,Cantal,Auvergne-Rhône-Alpes,45.086006,2.747211,,Non,0471495051,,chalet-des-galinottes@wanadoo.fr,www.galinottes.net/,,,,,,,,,,
Bibliothèque de Valuéjols,,,,,,,Salle des Fêtes Valuéjols 15300 VALUEJOLS,,Salle des Fetes,16150,16345,Saint-Quentin-sur-Charente,Charente,Nouvelle-Aquitaine,45.838677,0.669087,,Non,0471732690,,,,,,,,,,,,,
Cyber-base d'Yssingeaux,Mairie d'Yssingeaux,,,,Collectivité locale ou territoriale,,La Grenette Place de la Victoire 43200 YSSINGEAUX,,Place de la Victoire,43200,43268,Yssingeaux,Haute-Loire,Auvergne-Rhône-Alpes,45.143692,4.124161,,Non,0471657922,,jpandraud@cyberbase.org,www.cyber-base.org,,,,,,,,,,
Ecole Anatole France,Ville de Clermont-Ferrand,,,,Association,,158 Rue Anatole France 63000 CLERMONT-FERRAND,158,Rue Anatole France,63000,63113,Clermont-Ferrand,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.778787,3.111999,,Non,0473920868,,msidiammi@ville-clermont-ferrand.fr,www.ville-clermont-ferrand.fr,,,,,,,,,,
Ecole Ferdinand Buisson,Ville de Clermont-Ferrand,,,,Association,,Rue Gustave Courbet 63000 CLERMONT-FERRAND,,Rue Gustave Courbet,63100,63113,Clermont-Ferrand,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.798046,3.114884,,Non,0473248415,,msidiammi@ville-clermont-ferrand.fr,www.ville-clermont-ferrand.fr,,,,,,,,,,
Public Info,Ville de Clermont-Ferrand,,,,Association,,"2, Rue tourette 63100 CLERMONT-FERRAND",2,Rue Tourrette,63100,63113,Clermont-Ferrand,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.799975,3.1174,,Non,,,msidiammi@ville-clermont-ferrand.fr,www.ville-clermont-ferrand.fr,,,,,,,,,,
Espace public numérique de Pont-du-Château,,,,,Association,,"11, Rue de la poste 63430 PONT DU CHATEAU",11,Rue de la Poste,63430,63284,Pont-du-Château,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.798096,3.249492,,Non,0473623361,,,,,,,,,,,,,
Point Information Jeunesse,,,,,Collectivité locale ou territoriale,,Rue de l'Hôtel de Ville 3600 COMMENTRY,,Rue de l'Hôtel de Ville,03600,03082,Commentry,Allier,Auvergne-Rhône-Alpes,46.289002,2.741797,,Non,0470092836,,pijcommentry@wanadoo.fr,,,,,,,,,,,
Salle Multimédia Trévol,,,,,,,2 Rue Four à Chaux 3460 TREVOL,2,Rue du Four à Chaux,03460,03290,Trévol,Allier,Auvergne-Rhône-Alpes,46.629994,3.304274,,Non,0470426120,,,,,,,,,,,,,
Maison des Services et du Tourisme,,,,,,,"25, Avenue de la Gare 15170 NEUSSARGUES-MOISSAC",25,Rue de la Gare,15170,15141,Neussargues en Pinatelle,Cantal,Auvergne-Rhône-Alpes,45.125629,2.976712,,Non,,,,,,,,,,,,,,
Point Cybercantal de Vic sur Cère,,,,,,,"Collège Jean de la Fontaine, Rue des Vergnes 15800 VIC SUR CERE",,Rue des Vergnes,15800,15258,Vic-sur-Cère,Cantal,Auvergne-Rhône-Alpes,44.988166,2.640627,,Non,0471478900,,,,,,,,,,,,,
Point Cyb,Bureau information jeunesse,,,,Association,,Place du châtelet 63600 AMBERT,,Rue du Chatelet,63600,63003,Ambert,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.550167,3.741691,,Non,0473829743,,pointinfojeunes-ambert@orange.fr,www.pointinfojeunes-ambert.fr,,,,,,,,,,
EPN (Espace Public Numérique) Boissejour,,,,,,,Rue Frédéric Brunmurol 63122 CEYRAT,,Rue Frédéric Brunmurol,63122,63070,Ceyrat,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.733434,3.064241,,Non,0679056158,,,,,,,,,,,,,
Ecole Jean Jaurés,Ville de Clermont-Ferrand,,,,Association,,14 Rue Albert Mallet 63000 CLERMONT-FERRAND,14,Rue Albert Mallet,63000,63113,Clermont-Ferrand,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.764666,3.09109,,Non,0473266002,,ecole-elem.j-jaures.clermont.63@ac-clermont.fr,www.perso.wanadoo.fr/ecole-jjaures.clfd63/,,,,,,,,,,
Maison de quartier Saint-Jacques,Ville de Clermont-Ferrand,,,,Association,,Rue Baudelaire 63000 CLERMONT-FERRAND,,Rue Baudelaire,63000,63113,Clermont-Ferrand,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.759889,3.094846,,Non,0473147369,,mq.saint-jacques@ville-clermont-ferrand.fr,www.ville-clermont-ferrand.fr,,,,,,,,,,
Centre Social et Culturel Joseph Gaidier,,,,,Association,,"A.R.A.S.C. 12 , Avenue de la Libération 63200 RIOM",12,Avenue de la Liberation,63200,63300,Riom,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.889854,3.113431,,Non,0473386066,,sophie@centregaidier.fr,http://www.centregaidier.fr,,,,,,,,,,
