nom,structure_porteuse,description,type_lieu,statut,nature_juridique,siret,adresse_brut,adresse_numero,adresse_rue,adresse_code_postal,adresse_code_insee,adresse_commune,adresse_departement,adresse_region,latitude,longitude,itinerant,en_ligne,contact_telephone,contact_telephone_details,contact_email,contact_web,contact_facebook,horaires_ouverture_brut,horaires_ouverture_osm,public_cible,modalites_acces,modalites_accompagnement,tarifs,accessibilite,services,labels
Maison de service au public,,,,,,,Rue de la Roche Buttée 44530 Guenrouet,,Rue de la Roche Buttée,44530,44068,Guenrouet,Loire-Atlantique,Pays de la Loire,47.519588,-1.954758,,Non,,,,,,,,,,,,,,
Maison de services au public,,,,,,,4 Rue de la Roche Buttée 44530 Guenrouet,4,Rue de la Roche Buttée,44530,44068,Guenrouet,Loire-Atlantique,Pays de la Loire,47.519266,-1.954992,,Non,,,,,,,,,,,,,,
Bibliothèque Les mots passants,,,,,,,18 Avenue Charles Henri de Cosse Brissac (Saint-Mars-la-Jaille) 44540 Vallons-de-l'Erdre,18,Av C Henri de Cosse Brissac,44540,44180,Vallons-de-l'Erdre,Loire-Atlantique,Pays de la Loire,47.524988,-1.184543,,Non,0240973726,,,http://bibliofil.pays-ancenis.fr/,,,,,,,,,,
Médiathèque Colette,,,,,,,Rue Jean Macé 44550 Saint-Malo-de-Guersac,,Rue Jean Macé,44550,44176,Saint-Malo-de-Guersac,Loire-Atlantique,Pays de la Loire,47.35234,-2.17961,,Non,0240911021,,,http://mediatheque-colette.opac3d.fr/search.php?action=Accueil,,,,,,,,,,
Médiathèque municipale Barbara,,,,,,,7 Rue de Berry 44550 Montoir-de-Bretagne,7,Rue du Berry,44550,44103,Montoir-de-Bretagne,Loire-Atlantique,Pays de la Loire,47.32948,-2.15029,,Non,0240701151,,,http://www.mediatheque-montoir.fr,,,,,,,,,,
CCAS Montoir-de Bretagne,,,,,,,65 Rue Jean Jaurès 44550 Montoir-de-Bretagne,65,Rue Jean Jaurès,44550,44103,Montoir-de-Bretagne,Loire-Atlantique,Pays de la Loire,47.32703,-2.15035,,Non,0240454508,,,http://www.montoirdebretagne.fr/Vivre-ensemble/L-action-sociale,,,,,,,,,,
START'AIR Jeunes,,,,,,,3 Rue Pablo Neruda 44550 Montoir-de-Bretagne,3,Rue Pablo Néruda,44550,44103,Montoir-de-Bretagne,Loire-Atlantique,Pays de la Loire,47.33089,-2.15318,,Non,0240451192,,,http://www.startair.fr/montoir-de-bretagne,,,,,,,,,,
Start'Air Jeunes Saint-Malo-de-Guersac,,,,,,,52 Rue Aristide Briand 44550 Saint-Malo-de-Guersac,52,Rue Aristide Briand,44550,44176,Saint-Malo-de-Guersac,Loire-Atlantique,Pays de la Loire,47.35308,-2.1751,,Non,0240539612,,,http://www.startair.fr/saint-malo-de-guersac,,,,,,,,,,
Centre socioculturel intercommunal Espace multimédia ACCES CYB,,,,,,,33 Boulevard Dumesnildot 44560 Paimboeuf,33,Boulevard Dumesnildot,44560,44116,Paimbœuf,Loire-Atlantique,Pays de la Loire,47.286904,-2.031379,,Non,,,,https://www.csc-mireillemoyon.fr/ateliers-de-loisirs/ateliers-tout-public.html,,,,,,,,,,
Cybercentre Trignac,,,,,,,9 Rue Jean Jaurès 44570 Trignac,9,Rue Jean Jaurès,44570,44210,Trignac,Loire-Atlantique,Pays de la Loire,47.32049,-2.18734,,Non,,,,http://atlc-cybercentre-trignac.e-monsite.com/,,,,,,,,,,
cybercentre reseau cyber-base-trignac,,,,,,,9 Rue Jean Jaurès 44570 Trignac,9,Rue Jean Jaurès,44570,44210,Trignac,Loire-Atlantique,Pays de la Loire,47.32049,-2.18734,,Non,O240006528,,,http://cybercentre-trignac/,,,,,,,,,,
Médiathèque Municipale de Trignac,,,,,,,Rue Émile Combes 44570 Trignac,,Rue Emile Combes,44570,44210,Trignac,Loire-Atlantique,Pays de la Loire,47.32066,-2.18878,,Non,0240903266,,,http://www.mairie-trignac.fr/contacts/mediatheque-municipale,,,,,,,,,,
Pôle emploi Trignac,,,,,,,7 Avenue Barbara 44570 Trignac,,Avenue Barbara,44570,44210,Trignac,Loire-Atlantique,Pays de la Loire,47.29428,-2.20627,,Non,0972723949,,,https://www.pole-emploi.fr/annuaire/trignac-44194,,,,,,,,,,
Start'Air Jeunes,,,,,,,Allée des Prunus 44570 Trignac,,Allée des Prunus,44570,44210,Trignac,Loire-Atlantique,Pays de la Loire,47.30144,-2.20107,,Non,,,,,,,,,,,,,,
Maison de services au public,,,,,,,15 Rue de la Taillée (Bourgneuf-en-Retz) 44580 Villeneuve-en-Retz,15,Rue de la Taillée,44580,44021,Villeneuve-en-Retz,Loire-Atlantique,Pays de la Loire,47.042363,-1.954248,,Non,,,,,,,,,,,,,,
Cyber-base emploi,,,,,,,14 Rue de la Garlais 44590 Derval,14,Rue de la Garlais,44590,44051,Derval,Loire-Atlantique,Pays de la Loire,47.668489,-1.670259,,Non,0240072581,,cybercentre@cc-derval.fr,http://derval.cyber-base.org/,,,,"Jeunes,Séniors",,,,,,
Médiathèque de Derval,,,,,,,15 Rue de la Tour Saint-Clair 44590 Derval,15,Rue de la Tour Saint - Clair,44590,44051,Derval,Loire-Atlantique,Pays de la Loire,47.667697,-1.6699,,Non,0240280396,,,http://www.biblios-ccsd.net,,,,,,,,,,
Médiathèque de Lusanger,,,,,,,1 Rue de la Gare 44590 Lusanger,1,Rue de la Gare,44590,44086,Lusanger,Loire-Atlantique,Pays de la Loire,47.679817,-1.587616,,Non,,,,http://www.biblios-ccsd.net/,,,,,,,,,,
Médiathèque de Mouais,,,,,,,3 Place de l'église 44590 Mouais,3,Place de l'Eglise,44590,44105,Mouais,Loire-Atlantique,Pays de la Loire,47.696335,-1.644657,,Non,0240076734,,,http://www.biblios-ccsd.net/,,,,,,,,,,
"Mairie Saint Vincent des Landes
",,,,,,,17 Rue de la Mairie 44590 Saint-Vincent-des-Landes,17,Rue de la Mairie,44590,44193,Saint-Vincent-des-Landes,Loire-Atlantique,Pays de la Loire,47.655409,-1.497669,,Non,,,,http://www.mairie-stvincentdeslandes.fr/,,,,,,,,,,
Maison de l'emploi Derval,,,,,,,14 Rue de la Garlais 44590 Derval,14,Rue de la Garlais,44590,44051,Derval,Loire-Atlantique,Pays de la Loire,47.668489,-1.670259,,Non,0240818226,,,http://www.mde-chateaubriant-derval.fr/site-de-derval/,,,,,,,,,,
Médiathèque de Sion-les-Mines,,,,,,,1 Place du Breil 44590 Sion-les-Mines,1,Place du Breil,44590,44197,Sion-les-Mines,Loire-Atlantique,Pays de la Loire,47.736718,-1.590792,,Non,,,,https://mediatheques.cc-chateaubriant-derval.fr/accueil/sion_les_mines,,,,,,,,,,
Axetic,,,,,,,45 Rue de Châteaubriant 44590 Sion-les-Mines,45,Rue de Châteaubriant,44590,44197,Sion-les-Mines,Loire-Atlantique,Pays de la Loire,47.734198,-1.588314,,Non,,,,https://sites.google.com/site/axetic44,,,,,,,,,,
Maison de quartier de l'Immaculée- Beauregard,,,,,,,Route du Point du Jour 44600 Saint-Nazaire,,Route du Point du Jour,44600,44184,Saint-Nazaire,Loire-Atlantique,Pays de la Loire,47.29066,-2.26002,,Non,,,,http:// www.fmq-saintnazaire.fr/bienvenue/index.php/les-maisons-de-quartier/immaculee-beauregardr,,,,,,,,,,
Maison de quartier Kerlédé,,,,,,,70 Rue Ferdinand Buisson 44600 Saint-Nazaire,70,Rue Ferdinand Buisson,44600,44184,Saint-Nazaire,Loire-Atlantique,Pays de la Loire,47.25714,-2.23458,,Non,0240535000,,,http:// www.fmq-saintnazaire.fr/bienvenue/index.php/les-maisons-de-quartier/kerlede,,,,,,,,,,
Maison de quartier de Méan- Penhoë,,,,,,,1 Rue Émile Combes 44600 Saint-Nazaire,1,Rue Emile Combes,44600,44184,Saint-Nazaire,Loire-Atlantique,Pays de la Loire,47.29629,-2.18911,,Non,0240660450,,,http:// www.fmq-saintnazaire.fr/bienvenue/index.php/les-maisons-de-quartier/mean-penhoet,,,,,,,,,,
Espace Multimédia Léo Lagrange,,,,,,,1 BIS Rue des Ajoncs 44600 Saint-Nazaire,1 bis,Rue des Ajoncs,44600,44184,Saint-Nazaire,Loire-Atlantique,Pays de la Loire,47.26763,-2.24982,,Non,0228559973,,,http://espacemultimedia.over-blog.org/,,,,,,,,,,
Maison de quartier La Bouletterie,,,,,,,29 Rue des Frènes 44600 Saint-Nazaire,29,Rue des Frênes,44600,44184,Saint-Nazaire,Loire-Atlantique,Pays de la Loire,47.2606,-2.26051,,Non,0240703522,,,http://www.fmq-saintnazaire.fr/bienvenue/index.php/les-maisons-de-quartier/la-bouletterie,,,,,,,,,,
Maison de quartier La Chesnaie,,,,,,,1 BIS Rue des Ajoncs 44600 Saint-Nazaire,1 bis,Rue des Ajoncs,44600,44184,Saint-Nazaire,Loire-Atlantique,Pays de la Loire,47.26763,-2.24982,,Non,0228559990,,,http://www.fmq-saintnazaire.fr/bienvenue/index.php/les-maisons-de-quartier/la-chesnaie,,,,,,,,,,
Médiathèque Etienne Caux,,,,,,,6 Rue Auguste Baptiste Léchöet 44600 Saint-Nazaire,6,Rue Auguste Baptiste Lechat,44600,44184,Saint-Nazaire,Loire-Atlantique,Pays de la Loire,47.27946,-2.21755,,Non,,,,http://www.mediatheque.mairie-saintnazaire.fr,,,,,,,,,,
Ecole d'Arts - Ateliers numériques,,,,,,,24 Avenue Léon Blum 44600 Saint-Nazaire,24,Avenue Léon Blum,44600,44184,Saint-Nazaire,Loire-Atlantique,Pays de la Loire,47.27263,-2.21199,,Non,0247272408,,,https://beauxartsnantes.fr/biblioth%C3%A8que-beaux-arts-nantes,,,,,,,,,,
"Centre Information Jeunesse ""La Source""",,,,,,,"46 rue d'Anjou
44606 Saint-Nazaire",46,Rue d'Anjou,44600,44184,Saint-Nazaire,Loire-Atlantique,Pays de la Loire,47.2764,-2.21016,,Non,,,,https://lasource.saintnazaire.fr/accueil,,,,,,,,,,
La source,,,,,,,46 Rue d'Anjou 44600 Saint-Nazaire,46,Rue d'Anjou,44600,44184,Saint-Nazaire,Loire-Atlantique,Pays de la Loire,47.2764,-2.21016,,Non,,,,https://lasource.saintnazaire.fr/la-prog/tes-plein-de-ressources-atelier-programmation-la-source-12416,,,,,,,,,,
Mission Locale de l'Agglomération Nazairienne,,,,,,,215 Boulevard du Docteur René Laennec 44600 Saint-Nazaire,215,Boulevard du Docteur René Laënnec,44600,44184,Saint-Nazaire,Loire-Atlantique,Pays de la Loire,47.27277,-2.2373,,Non,0240225030,,,https://www.facebook.com/missionlocaleagglomerationnazairienne,,,,,,,,,,
Relais CAF,,,,,,,2 Place Pierre Semard 44600 Saint-Nazaire,,Place Pierre Sémard,44600,44184,Saint-Nazaire,Loire-Atlantique,Pays de la Loire,47.28502,-2.21107,,Non,0810254410,,,https://www.loire-atlantique.fr/jcms/classement-des-contenus/par-territoire/communaute-d-agglomeration-de-la-region-nazairienne-et-de-l-estuaire/caf-antenne-de-saint-nazaire-fr-p1_638486,,,,,,,,,,
C.C.A.S Centre Communal Action Sociale,,,,,,,37 Rue Pierre Mendès France 44600 Saint-Nazaire,37,Rue Pierre Mendès France,44600,44184,Saint-Nazaire,Loire-Atlantique,Pays de la Loire,47.27252,-2.21776,,Non,0240171999,,,https://www.loire-atlantique.fr/jcms/classement-des-contenus/par-territoire/communaute-d-agglomeration-de-la-region-nazairienne-et-de-l-estuaire/centre-communal-d-action-sociale-ccas-de-saint-nazaire-fr-t1_35938,,,,,,,,,,
Pôle emploi,,,,,,,10 Boulevard de l'Université 44600 Saint-Nazaire,10,Boulevard de l'Université,44600,44184,Saint-Nazaire,Loire-Atlantique,Pays de la Loire,47.25313,-2.26196,,Non,0972723949,,,https://www.pole-emploi.fr/annuaire/st-nazaire-44021,,,,,,,,,,
Le Local,,,,,,,48 Rue Edgar Degas 44600 Saint-Nazaire,,Rue Edgar Degas,44600,44184,Saint-Nazaire,Loire-Atlantique,Pays de la Loire,47.29006,-2.21739,,Non,,,,,,,,,,,,,,
Maison de quartier d'Avalix,,,,,,,3 Rue du Docteur Albert Calmette 44600 Saint-Nazaire,3,Rue du Docteur Albert Calmette,44600,44184,Saint-Nazaire,Loire-Atlantique,Pays de la Loire,47.27342,-2.23981,,Non,,,,,,,,,,,,,,
Médiathèque Anne-Frank,,,,,,,51 Boulevard émile Broodcoorens 44600 Saint-Nazaire,51,Boulevard Emile Broodcoorens,44600,44184,Saint-Nazaire,Loire-Atlantique,Pays de la Loire,47.26095,-2.2568,,Non,,,,,,,,,,,,,,
MAIRIE D'INDRE,,,,,,,Avenue de la Loire 44610 Indre,,Avenue de la Loire,44610,44074,Indre,Loire-Atlantique,Pays de la Loire,47.197975,-1.663759,,Non,0240854588,,,http://www.indre44.fr/,,,,,,,,,,
Le Tiers Lieu - ERN,,,,,,,2 Rue du Stade 44610 Indre,2,Rue du Stade,44610,44074,Indre,Loire-Atlantique,Pays de la Loire,47.200686,-1.672493,,Non,,,,,,,,,,,,,,
Médiathèque du Plessé,,,,,,,3 Espace des 3 Lieux 44630 Plessé,3,Espace des 3 Lieux,44630,44128,Plessé,Loire-Atlantique,Pays de la Loire,47.542642,-1.885773,,Non,,,,,,,,"Allocataires,Demandeurs d'emploi",,,,,,
Bibliothèque de Legé,,,,,,,37 Rue de la Chaussée 44650 Legé,37,Rue de la Chaussée,44650,44081,Legé,Loire-Atlantique,Pays de la Loire,46.887002,-1.594156,,Non,0228216220,,,http://bibliotheque-lege.opac3d.fr/search.php?action=Accueil,,,,,,,,,,
Bibliothèque de Corcoué-sur-Logne,,,,,,,5 Place du Marche 44650 Corcoué-sur-Logne,5,Place du Marché,44650,44156,Corcoué-sur-Logne,Loire-Atlantique,Pays de la Loire,46.963754,-1.582216,,Non,0240058728,,,http://laplaceauxlivres.opac3d.fr,,,,,,,,,,
Bibliotheque de Rougé,,,,,,,1 Rue du Vieux Rouge 44660 Rougé,1,Route de Rouge,44660,44146,Rougé,Loire-Atlantique,Pays de la Loire,47.783767,-1.448952,,Non,,,,http://castelbriantais.e-sezhame.fr/node/content/nid/14408,,,,,,,,,,
Bibliotheque de Ruffigné,,,,,,,Rue des Jonquilles 44660 Ruffigné,,Rue des Jonquilles,44660,44148,Ruffigné,Loire-Atlantique,Pays de la Loire,47.756997,-1.493903,,Non,0228040271,,,http://castelbriantais.e-sezhame.fr/node/content/nid/14409,,,,,,,,,,
Bibliotheque de Soulvache,,,,,,,2 Rue de la Brutz 44660 Soulvache,2,Rue de la Brutz,44660,44200,Soulvache,Loire-Atlantique,Pays de la Loire,47.829179,-1.474306,,Non,0240077615,,,http://www.cc-castelbriantais.fr/reseau-des-bibliotheques,,,,,,,,,,
Bibliothèque de Fercé,,,,,,,9 Rue de la Mairie 44660 Fercé,9,Rue de la Mairie,44660,44058,Fercé,Loire-Atlantique,Pays de la Loire,47.795597,-1.415937,,Non,0240287553,,,https://castelbriantais.e-sezhame.fr/node/content/nid/14366,,,,,,,,,,
Bibliothèque Juigné-des-Moutiers,,,,,,,15 Chemin des écoliers 44670 Juigné-des-Moutiers,15,Chemin des Ecoliers,44670,44078,Juigné-des-Moutiers,Loire-Atlantique,Pays de la Loire,47.678699,-1.188885,,Non,0228040934,,,http://www.cc-castelbriantais.fr/reseau-des-bibliotheques,,,,,,,,,,
Bibliothèque La chapelle glain,,,,,,,Saint-René 44670 La Chapelle-Glain,,Saint Rene,44670,44031,La Chapelle-Glain,Loire-Atlantique,Pays de la Loire,47.651079,-1.179999,,Non,0240810333,,,http://www.cc-castelbriantais.fr/reseau-des-bibliotheques,,,,,,,,,,
Bibliothèque Petit auverné,,,,,,,7 Rue Sophie Trébuchet 44670 Petit-Auverné,7,Rue Sophie Trébuchet,44670,44121,Petit-Auverné,Loire-Atlantique,Pays de la Loire,47.609159,-1.29027,,Non,0240077976,,,http://www.cc-castelbriantais.fr/reseau-des-bibliotheques,,,,,,,,,,
Blibliothèque Saint-Julien-de-Vouvantes,,,,,,,39 Rue de la Libération 44670 Saint-Julien-de-Vouvantes,39,Rue de la Libération,44670,44170,Saint-Julien-de-Vouvantes,Loire-Atlantique,Pays de la Loire,47.641817,-1.240131,,Non,0240072476,,,http://www.cc-castelbriantais.fr/reseau-des-bibliotheques,,,,,,,,,,
Relais Accueil Proximité Petit auverné,,,,,,,7 Rue Sophie Trébuchet 44670 Petit-Auverné,7,Rue Sophie Trébuchet,44670,44121,Petit-Auverné,Loire-Atlantique,Pays de la Loire,47.609159,-1.29027,,Non,0240555932,,,http://www.rap-relais-accueil-proximite.fr/,,,,,,,,,,
Cybercentre du Pays de Retz,,,,,,,1 Rue de Bazouin 44680 Sainte-Pazanne,1,Rue de Bazouin,44680,44186,Sainte-Pazanne,Loire-Atlantique,Pays de la Loire,47.103883,-1.809835,,Non,,,,http://annuaire.mediation-numerique.fr/epn_376.html,,,,,,,,,,
Point Information Jeunesse,,,,,,,1 Rue de Bazouin 44680 Sainte-Pazanne,1,Rue de Bazouin,44680,44186,Sainte-Pazanne,Loire-Atlantique,Pays de la Loire,47.103883,-1.809835,,Non,0240026863,,,http://www.animationjeunesse.coeurpaysderetz.fr,,,,,,,,,,
Bibliothèque A Livre Ouvert,,,,,,,32 Avenue de la Source 44680 Sainte-Pazanne,32,Avenue de la Source,44680,44186,Sainte-Pazanne,Loire-Atlantique,Pays de la Loire,47.102786,-1.803742,,Non,0240026913,,,http://www.bibliotheque-sainte-pazanne.net/,,,,Demandeurs d'emploi,,,,,,
Bibliothèque Les Mots Passants,,,,,,,3 BIS Rue de la Bonne Fontaine 44680 Saint-Hilaire-de-Chalôns,3 bis,Rue Bonne Fontaine,44680,44164,Saint-Hilaire-de-Chaléons,Loire-Atlantique,Pays de la Loire,47.102558,-1.864527,,Non,0240317330,,,http://www.saint-hilaire-de-chaleons.fr/biliotheque-2/,,,,,,,,,,
Mairie Sainte Pazanne,,,,,,,10 Rue de l'Hôtel de Ville 44680 Sainte-Pazanne,10,Rue de l'Hotel de Ville,44680,44186,Sainte-Pazanne,Loire-Atlantique,Pays de la Loire,47.102832,-1.811296,,Non,0240024374,,,http://www.sainte-pazanne.fr/,,,,,,,,,,
Centre Médico-Social,,,,,,,11 Rue de l'Auditoire 44680 Sainte-Pazanne,11,Rue de l'Auditoire,44680,44186,Sainte-Pazanne,Loire-Atlantique,Pays de la Loire,47.103582,-1.807201,,Non,0228250980,,,https://www.loire-atlantique.fr/jcms/classement-des-contenus/lieux/selectionner-un-theme/enfance-famille/grossesse-et-conseils-aux-futurs-parents/espace-departemental-des-solidarites-pornic-sainte-pazanne-site-de-sainte-pazanne-fr-t1_11258,,,,,,,,,,
Bibliothèque municipales d'Orvault,,,,,,,2 Promenade de l'Europe 44700 Orvault,2,Promenade de l'Europe,44700,44114,Orvault,Loire-Atlantique,Pays de la Loire,47.272321,-1.625819,,Non,0251789860,,,http://www.bibliotheques-orvault.fr/,,,,,,,,,,
Anim'Action,,,,,,,27 Rue de Pornic 44710 Port-Saint-Père,27,Rue de Pornic,44710,44133,Port-Saint-Père,Loire-Atlantique,Pays de la Loire,47.132519,-1.750381,,Non,0240315318,,,http://www.animaction.asso.fr/,,,,,,,,,,
"Médiathèque Municipale ""Livres y Médias""",,,,,,,2 Rue de la Morinière 44710 Port-Saint-Père,2,Rue de la Morinière,44710,44133,Port-Saint-Père,Loire-Atlantique,Pays de la Loire,47.134263,-1.747184,,Non,0240217827,,,https//www.saintpereenretz.fr/bouger/culture/mediatheque.html,,,,,,,,,,
Bibliothèque Louise Michel,,,,,,,77 Rue Joliot Curie 44720 Saint-Joachim,77,Rue Joliot-curie,44720,44168,Saint-Joachim,Loire-Atlantique,Pays de la Loire,47.38434,-2.20231,,Non,0240616922,,,http://stjoachim.opac3d.fr,,,,,,,,,,
Start'Air Jeunes Saint-Joachim,,,,,,,Ile de Brecun 44720 Saint-Joachim,,Route de Brécun,44720,44168,Saint-Joachim,Loire-Atlantique,Pays de la Loire,47.38275,-2.19218,,Non,,,,http://www.startair.fr/saint-joachim,,,,Tout public,,,,,,
Médiathèque Lettres de mon Moulin,,,,,,,22 BIS Rue du Redois 44730 Saint-Michel-Chef-Chef,22 bis,Rue du Redois,44730,44182,Saint-Michel-Chef-Chef,Loire-Atlantique,Pays de la Loire,47.181083,-2.150903,,Non,0240278630,,,http://www.stmichelchefchef.fr/mediatheque,,,,,,,,,,
Médiathèque de Batz-sur-Mer,,,,,,,11 Rue de la Plage 44740 Batz-sur-Mer,11,Rue de la Plage,44740,44010,Batz-sur-Mer,Loire-Atlantique,Pays de la Loire,47.276392,-2.481,,Non,0240238951,,,http://www.mediatheque.batzsurmer.fr,,,,,,,,,,
Médiathèque de Campbon,,,,,,,Rue Saint-Victor 44750 Campbon,,Rue Saint-victor,44750,44025,Campbon,Loire-Atlantique,Pays de la Loire,47.412205,-1.96735,,Non,0228018310,,,http://www.mediatheques.estuaire-sillon.fr/campbon,,,,,,,,,,
Médiathèque de Quilly,,,,,,,Rue de la Mairie 44750 Quilly,,Rue de la Mairie,44750,44139,Quilly,Loire-Atlantique,Pays de la Loire,47.46038,-1.952735,,Non,0970210889,,,http://www.mediatheques.estuaire-sillon.fr/quilly,,,,,,,,,,
Bibliothèque municipale Raymond Devos,,,,,,,Rue des Lutins 44760 Les Moutiers-en-Retz,,Rue des Lucioles,44760,44106,Les Moutiers-en-Retz,Loire-Atlantique,Pays de la Loire,47.064671,-2.000599,,Non,0240827577,,,https://www.mairie-lesmoutiersenretz.fr/la-bibliotheque/,,,,,,,,,,
Bibliothèque de Missillac,,,,,,,4 Rue Fontaine Saint-Jean 44780 Missillac,4,Rue de la Fontaine Saint Jean,44780,44098,Missillac,Loire-Atlantique,Pays de la Loire,47.481605,-2.158935,,Non,0240193231,,,http://www.cc-paysdepontchateau.fr/contacts/bibliotheque-de-missillac-2,,,,,,,,,,
Service de la vie associative et de l’action socioculturelle,,,,,,,15 rue d'Arras 44800 Saint-Herblain,15,Rue d'Arras,44800,44162,Saint-Herblain,Loire-Atlantique,Pays de la Loire,47.2127,-1.608838,,Non,,,cybercentres@saint-herblain.fr,https://www.saint-herblain.fr/Services-et-demarches/Associations-et-festivites/Initiation-au-numerique-dans-les-cybercentres,,,,"Jeunes,Séniors",,,,,,
Maison de l'emploi Saint Herblain Sillon,,,,,,,5 BIS Avenue de l'Angevinière 44800 Saint-Herblain,5 bis,Avenue de l'Angevinière,44800,44162,Saint-Herblain,Loire-Atlantique,Pays de la Loire,47.244712,-1.60879,,Non,,,,,,,,,,,,,,
Bibliothèque Saint Exupery,,,,,,,40 Rue de Vieillevigne 44850 Ligné,40,Rue de Vieillevigne,44850,44082,Ligné,Loire-Atlantique,Pays de la Loire,47.410676,-1.375294,,Non,0251122611,,,http://bibliofil.pays-ancenis.fr/,,,,,,,,,,
Médiathèque Claire Brété cher,,,,,,,62 Rue de Bel-Air 44850 Le Cellier,62,Rue de Bel Air,44850,44028,Le Cellier,Loire-Atlantique,Pays de la Loire,47.325769,-1.348493,,Non,0240254482,,,http://bibliofil.pays-ancenis.fr/,,,,,,,,,,
Cybercentre de la Roseraie,,,,,,,8 Square Dumont d'Urville 49000 Angers,8,Square Dumont d'Urville,49000,49007,Angers,Maine-et-Loire,Pays de la Loire,47.444549,-0.557323,,Non,,,,http://www.terre-des-sciences.fr/multimedia/les-cybercentres/le-cybercentre-de-la-roseraie/,,,,,,,,,,
Espace multimédia - Centre J. Tati,,,,,,,5 Rue Eugénie Mansion 49000 Angers,5,Rue Eugénie Mansion,49000,49007,Angers,Maine-et-Loire,Pays de la Loire,47.476581,-0.586933,,Non,,,,,,,,,,,,,,
Médiathèque de Bouchemaine,,,,,,,2 Place de l'Abbé Thomas 49080 Bouchemaine,2,Place de l'Abbé Thomas,49080,49035,Bouchemaine,Maine-et-Loire,Pays de la Loire,47.422461,-0.609282,,Non,,,,http://www.mediatheque-bouchemaine.fr/index.php/loffre-numerique,,,,,,,,,,
Association des Foyers Angevins de Jeunes Travailleurs,,,,,,,7 Rue de Haarlem 49100 Angers,7,Rue de Haarlem,49100,49007,Angers,Maine-et-Loire,Pays de la Loire,47.486058,-0.523275,,Non,0241437090,,rjtmonplaisir@wanadoo.fr,,,,,,,,,,,
Cybercentre Angers Nord Est,,,,,,,24 Cité du Daguenet 49100 Angers,24,Cité du Daguenet,49100,49007,Angers,Maine-et-Loire,Pays de la Loire,47.475407,-0.525607,,Non,,,,,,,,,,,,,,
AMBIANCES Multimedia,,,,,,,10 Rue Bodinier 49100 Angers,10,Rue Bodinier,49100,49007,Angers,Maine-et-Loire,Pays de la Loire,47.47286,-0.552681,,Non,,,,,,,,,,,,,,
Espace Multimédia La Claverie,,,,,,,Rue de Bourgogne 49100 Angers,,Rue de Bourgogne,49100,49007,Angers,Maine-et-Loire,Pays de la Loire,47.492362,-0.523186,,Non,,,,,,,,,,,,,,
Association Pellouaillaise Loisirs Animation-PIJ,,,,,,,21 Place de l'échanson (Pellouailles-les-Vignes) 49112 Verrières-en-Anjou,,La Grande Bergerie (pellou (Pellouailles-les-Vignes),49112,49323,Verrières-en-Anjou,Maine-et-Loire,Pays de la Loire,47.531382,-0.457491,,Non,0241761915,,accueil@asso-apla.fr,http://asso-apla.fr/,,,,,,,,,,
Association Centre social du chemillois,,,,,,,5 Rue de la Gabardière 49120 Chemillé-en-Anjou,,La Gde Guibardiere (Saint-Lézin),49120,49092,Chemillé-en-Anjou,Maine-et-Loire,Pays de la Loire,47.26402,-0.761705,,Non,O241305055,,,https://bocal.csc49.fr/,,,,"Jeunes,Séniors",,,,,,
Maison de services au public,,,,,,,5 Rue de la Gabardière (Chemillé-Melay) 49120 Chemillé-en-Anjou,5,Rue de la Barre (melay),49120,49092,Chemillé-en-Anjou,Maine-et-Loire,Pays de la Loire,47.202151,-0.72975,,Non,,,,https://bocal.csc49.fr/,,,,,,,,,,
Maison de services au public,,,,,,,6 Rue Michel (Ingrandes) 49123 Ingrandes-Le Fresne sur Loire,6,Rue Michel,49123,49160,Ingrandes-Le Fresne sur Loire,Maine-et-Loire,Pays de la Loire,47.404602,-0.921354,,Non,,,,,,,,,,,,,,
Bibliothèque Croq'Livres,,,,,,,5 rue St Jacques - 49140 Bauné - Loire-Authion,5,Rue Saint Jacques,49800,49307,Loire-Authion,Maine-et-Loire,Pays de la Loire,47.499254,-0.317064,,Non,0783981854,,vlan@aicla.fr,www.aicla.fr,,,,Tout public,,,,,,
Centre sociale Espace Baugeois,,,,,,,Square du Pont des Fées 49150 Baugé-en-Anjou,,Square du Pont des Fees (Baugé),49150,49018,Baugé-en-Anjou,Maine-et-Loire,Pays de la Loire,47.537981,-0.098041,,Non,0241898400,,cybercentre@espacebaugeois.org,www.espacebaugeois.org,,,,"Jeunes,Séniors",,,,,,
Maison de services au public,,,,,,,15 Avenue Legoulz de la Boulaie 49150 Baugé-en-Anjou,15,Avenue Legoulz de la Boulaie,49150,49018,Baugé-en-Anjou,Maine-et-Loire,Pays de la Loire,47.538005,-0.097096,,Non,,,,,,,,,,,,,,
Centre Social Espace Baugeois,,,,,,,"Cybercentre
Centre social ESPACE Baugeois
Square du Pont des Fées
Commune déléguée de Baugé
49150 Baugé-en-Anjou",,Square du Pont des Fees (Baugé),49150,49018,Baugé-en-Anjou,Maine-et-Loire,Pays de la Loire,47.537981,-0.098041,,Non,0241898400,,cybercentre@espacebaugeois.org,https://espacebaugeois.org,,,,,,,,,,
Place du Maréchal Leclerc 49160 Longué-Jumelles,,,,,,,Place du Maréchal Leclerc 49160 Longué-Jumelles,,Place du Maréchal Leclerc,49160,49180,Longué-Jumelles,Maine-et-Loire,Pays de la Loire,47.380886,-0.10939,,Non,,,,,,,,,,,,,,
