nom,structure_porteuse,description,type_lieu,statut,nature_juridique,siret,adresse_brut,adresse_numero,adresse_rue,adresse_code_postal,adresse_code_insee,adresse_commune,adresse_departement,adresse_region,latitude,longitude,itinerant,en_ligne,contact_telephone,contact_telephone_details,contact_email,contact_web,contact_facebook,horaires_ouverture_brut,horaires_ouverture_osm,public_cible,modalites_acces,modalites_accompagnement,tarifs,accessibilite,services,labels
Mairie,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,32700 Lectoure,,Lectoure,32700,32208,Lectoure,Gers,Occitanie,43.94513,0.656629,,Non,0562687022,,,https://www.lectoure.fr/fr-contact.html,,,,,,,,,,
Lectoure,Commune de Lectoure,,Administration / Collectivité territoriale,,,,2 Cours Gambetta 32700 Lectoure,2,Cours Gambetta,32700,32208,Lectoure,Gers,Occitanie,43.933522,0.626401,,Non,,,ccas.direction@mairie-lectoure.fr,,,8:30 - 12:00 / 13:30 - 17:00; 8:30 - 12:00 / 13:30 - 17:00; 8:30 - 12:00 / 13:30 - 17:00; 8:30 - 12:00 / 13:30 - 17:00; 8:30 - 12:00 / 13:30 - 17:00; -; ,"Mo 08:30-12:00,13:30-17:00; Tu 08:30-12:00,13:30-17:00; We 08:30-12:00,13:30-17:00; Th 08:30-12:00,13:30-17:00; Fr 08:30-12:00,13:30-17:00",,,,,,,France Services
PEPINIERES D ENTREPRISES DE LOMAGNE,,,,,,,ZI La Couture 32700 Lectoure,,Lieu Dit la Couture,32700,32208,Lectoure,Gers,Occitanie,43.958787,0.606889,,Non,,,economie@lomagne-gersoise.com,,,,,,,,,,,
PCWORKS31,,,,,,,2 Allée Pierre-paul Riquet 31150 Lespinasse,2,Allée Pierre-paul Riquet,31150,31293,Lespinasse,Haute-Garonne,Occitanie,43.707551,1.385597,,Non,,,,,,,,,,,,,,APTIC
Isis (epicerie solidaire),,,Association,,,,39 rue Lamartine 11200 Lezignan,39,Rue Lamartine,11200,11203,Lézignan-Corbières,Aude,Occitanie,43.202429,2.757544,,Non,,,,,,,,,,,,,,
MJC Lezignan Corbières,,,Association,,,,25 Rue Marat 11200 Lezignan Corbières,25,Rue Marat,11200,11203,Lézignan-Corbières,Aude,Occitanie,43.199696,2.757916,,Non,0468270334,,mjc.lezignan.corbieres@wanadoo.fr,www.mjc-lezignan-corbieres.com,,08h - 20h; 08h - 20h; 08h - 20h; 08h - 20h; 08h - 20h; 08h - 13h; ,Mo 08:00-20:00; Tu 08:00-20:00; We 08:00-20:00; Th 08:00-20:00; Fr 08:00-20:00; Sa 08:00-13:00,,,,,,,
C N S Communications,,,,,,,9 Rue de la Foret 31600 Lherm,9,Rue de la Foret,31600,31299,Lherm,Haute-Garonne,Occitanie,43.427296,1.211384,,Non,,,,,,,,,,,,,,APTIC
SAPIE,,,,,,,7 rue du Cougaing 11300 Limoux,7,Rue du Cougaing,11300,11206,Limoux,Aude,Occitanie,43.055492,2.212835,,Non,0468747330,,sapie@sapie.coop,http://sapie.coop,,8h30 à-18h30; 8h30 à-18h30; 8h30 à-18h30; 8h30 à-18h30; 8h30 à-18h30; ; ,,,,,,,,
Limouxin,MSA,,,,,,17 chemin Farinier 11300 Limoux,17,Chemin Farinier,11300,11206,Limoux,Aude,Occitanie,43.057309,2.213259,,Non,,,,,,8:30 - 12:00; 8:30 - 12:00 / 13:30 - 17:00; 8:30 - 12:00; 8:30 - 12:00; 8:30 - 12:00 / 13:30 - 16:30; -; ,"Mo 08:30-12:00; Tu 08:30-12:00,13:30-17:00; We 08:30-12:00; Th 08:30-12:00; Fr 08:30-12:00,13:30-16:30",,,,,,,France Services
TIERS LIEUX LIMOUX,,,,,,,7  rue du Cougaing 11300 Limoux,7,Rue du Cougaing,11300,11206,Limoux,Aude,Occitanie,43.055492,2.212835,,Non,,,florence.tholly@sapie.coop,,,,,,,,,,,
CCAS Lourdes,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,2 Rue de l'Hôtel de Ville 65100 Lourdes,2,Rue de l'Hôtel de Ville,65100,65286,Lourdes,Hautes-Pyrénées,Occitanie,43.091652,-0.045258,,Non,0562946565,,,,,,,,,,,,,
Centre social Lourdes,,,,,,,2 Rue de l'Hôtel de Ville 65100 Lourdes,2,Rue de l'Hôtel de Ville,65100,65286,Lourdes,Hautes-Pyrénées,Occitanie,43.091652,-0.045258,,Non,0562946565,,,https://www.lourdes.fr/enfance-jeunesse/l-espace-vie-citoyenne-jeunesse/3079-le-centre-social-jean-zay,,,,,,,,,,
SAGV65,,,,,,,17  avenue Joffre 65100 Lourdes,,Avenue du Maréchal Joffre,65100,65286,Lourdes,Hautes-Pyrénées,Occitanie,43.094593,-0.045855,,Non,,,,,,,,,,,,,,
Cyber-base Lourdes,,,,,,,65100 Lourdes,,Lourdes,65100,65286,Lourdes,Hautes-Pyrénées,Occitanie,43.114673,-0.068912,,Non,,,barmelle@cyber-base.org,,,,,,,,,,,
Cyberbase et médiathèque,,,,,,,place du champ commun 65100 Lourdes,,Place du Champ Commun,65100,65286,Lourdes,Hautes-Pyrénées,Occitanie,43.094208,-0.046092,,Non,0562949942,,,,,,,,,,,,,
Restos du Cœur,,,,,Association,,2 rue du Tydos 65100 Lourdes,2,Rue du Tydos,65100,65286,Lourdes,Hautes-Pyrénées,Occitanie,43.094998,-0.036595,,Non,,,,,,,,,,,,,,
Maison Départementale de la Solidarité,,,,,,,19 boulevard rue Cazenave 65100 Lourdes,19,Boulevard Roger Cazenave,65100,65286,Lourdes,Hautes-Pyrénées,Occitanie,43.09093,-0.048989,,Non,0531743560,,,,,,,,,,,,,
Luc,,,,,,,19 rue du Pic du Midi 65190 Luc,19,Rue du Pic du Midi,65190,65290,Luc,Hautes-Pyrénées,Occitanie,43.152955,0.176922,,Non,,,,,,,,,,,,,,France Services
Cyber-base Luz Saint Sauveur,,,,,,,65120 Luz Saint Sauveur,,Luz-Saint-Sauveur,65120,65295,Luz-Saint-Sauveur,Hautes-Pyrénées,Occitanie,42.853868,-0.005763,,Non,,,,,,,,,,,,,,
Luz-Saint-Sauveur,,,,,,,Maison Gradet-Poque - Mairie de Luz Saint Sauveur 65120 Luz Saint Sauveur,,Avenue Saint Sauveur,65120,65295,Luz-Saint-Sauveur,Hautes-Pyrénées,Occitanie,42.873114,-0.003461,,Non,,,,,,,,,,,,,,
MSAP,,,,,,,Maison Gradet Poque 65120 Luz Saint Sauveur,,Rue du Pont de Luz,65120,65295,Luz-Saint-Sauveur,Hautes-Pyrénées,Occitanie,42.873366,-0.003336,,Non,0562922550,,,,,,,,,,,,,
Maison du Parc National et de la Vallée,,,,,,,24 place St Clément 65120 Luz Saint Sauveur,24,Place Saint Clément,65120,65295,Luz-Saint-Sauveur,Hautes-Pyrénées,Occitanie,42.870601,-0.004468,,Non,0562923838,,,,,,,,,,,,,
centre social La Maison des Quartiers,,,,,,,Léguevin,,Léguevin,31490,31291,Léguevin,Haute-Garonne,Occitanie,43.59128,1.237728,,Non,,,,,,,,,,,,,,
centre social Vallée de la Save,,,,,,,31530 Lévignac,,Lévignac,31530,31297,Lévignac,Haute-Garonne,Occitanie,43.662399,1.194495,,Non,0562138020,,centre-social.valleesave@save-touch.org,https://www.mairie-levignac.com/centre-social,,9h00 - 12h00 et de 14h00 à 17h30; 9h00 - 12h00 et de 14h00 à 17h30; 9h00 - 12h00 et de 14h00 à 17h30; 9h00 - 12h00 et de 14h00 à 17h30; 9h00 – 12h00; ; ,"Mo 09:00-12:00,14:00-17:30; Tu 09:00-12:00,14:00-17:30; We 09:00-12:00,14:00-17:30; Th 09:00-12:00,14:00-17:30; Fr 09:00-12:00",,,,,,,
L OURS BRUN,,,,,,,9 Place GAMBETTA 32600 L’isle Jourdain,9,Place Gambetta,32600,32160,L'Isle-Jourdain,Gers,Occitanie,43.614212,1.081982,,Non,,,xavier.roque@laposte.net,,,,,,,,,,,
A.P.I. en Gascogne,,,,,,,2 Avenue du Courdé 32600 L’isle Jourdain,2,Avenue du Courde,32600,32160,L'Isle-Jourdain,Gers,Occitanie,43.612469,1.088924,,Non,,,,,,,,,,,,,,
Val de Gers,Communauté de Communes Val de Gers,,Administration / Collectivité territoriale,,,,16 Avenue Elysée Duffréchou 32140 Masseube,16,Avenue Elysée Duffréchou,32140,32242,Masseube,Gers,Occitanie,43.427777,0.578462,,Non,,,,,,-; 10:00 - 13:00; 10:00 - 13:00 / 14:00 - 18:00; 10:00 - 13:00; 10:00 - 13:00 / 14:00 - 18:00; 9:00 - 13:00; ,"Tu 10:00-13:00; We 10:00-13:00,14:00-18:00; Th 10:00-13:00; Fr 10:00-13:00,14:00-18:00; Sa 09:00-13:00",,,,,,,France Services
Cyber-Base du Val d'Adour,,,,,,,65700 Maubourguet,,Maubourguet,65700,65304,Maubourguet,Hautes-Pyrénées,Occitanie,43.465633,0.032828,,Non,,,cyberbase@cc-valdadour.com,,,,,,,,,,,
Maubourguet,CC Adour Madiran,,Administration / Collectivité territoriale,,,,179 Place de la Libération 65700 Maubourguet,,Place de la Libération,65700,65304,Maubourguet,Hautes-Pyrénées,Occitanie,43.46935,0.034708,,Non,0562960793,,cyberbase@adour-madiran.fr,,,9:00 - 12:30 / 14:00 - 16:00; 9:00 - 12:30 / 14:00 - 17:00; 9:00 - 12:30 / 16:00 - 18:00; 14:00 - 18:00; 9:00 - 12:30 / 14:00 - 18:00; -; ,"Mo 09:00-12:30,14:00-16:00; Tu 09:00-12:30,14:00-17:00; We 09:00-12:30,16:00-18:00; Th 14:00-18:00; Fr 09:00-12:30,14:00-18:00",,,,,,,France Services
MSAP,,,,,,,CAC Jean Glavanny 65700 Maubourguet,,Rue Jean Moulin,65700,65304,Maubourguet,Hautes-Pyrénées,Occitanie,43.461938,0.037512,,Non,0562960793,,,,,,,,,,,,,
Régie Rurale de Services de Fezensaguet,,,Association,,,,43  rue Gambetta 32120 Mauvezin,43,Rue Gambetta,32120,32249,Mauvezin,Gers,Occitanie,43.733173,0.880511,,Non,0562069280,,regie.mauvezin@cnlrq.org,,,,,,,,,,,
Centre Social de Merville / CCAS,,,,,,,50 rue du 19 mars 1962 31330 Merville,50,Rue du 19 Mars 1962,31330,31341,Merville,Haute-Garonne,Occitanie,43.722019,1.298805,,Non,0562134095,,,,,,,,,,,,,
Télécentre de Mirande,,,,,,,32300 Mirande,,Mirande,32300,32256,Mirande,Gers,Occitanie,43.517161,0.407006,,Non,,,coeur-dastarac@wanadoo.fr,,,,,,,,,,,
Internet Academy,,,,,,,32300 Mirande,,Mirande,32300,32256,Mirande,Gers,Occitanie,43.517161,0.407006,,Non,,,,,,,,,,,,,,
Médiathèque,,,,,,,31190 Miremont,,Miremont,31190,31345,Miremont,Haute-Garonne,Occitanie,43.372849,1.417624,,Non,0561506705,,biblio.miremont@wanadoo.fr,,,,,,,,,,,
L'ordinateur facile,,,Association,,Association,,3 rue du Rebarat 31310 Montbrun Bocage,3,Rue du Rebarat,31310,31365,Montbrun-Bocage,Haute-Garonne,Occitanie,43.127466,1.267765,,Non,0651914096,,lordinateurfacile@gmail.com,http://www.lordinateurfacile.fr/,,9 h - 14 h; 9 h - 14 h; 9 h - 14 h; 9 h - 14 h; 9 h - 14 h; 9 h - 14 h; ,,,,,,,,
SARAPP Montrejeau,,,,,,,31210 Montrejeau,,Montréjeau,31210,31390,Montréjeau,Haute-Garonne,Occitanie,43.086626,0.557622,,Non,,,,,,,,,,,,,,
Centre social Adhco,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,23 rue de la gare 11330 Mouthoumet,,Rue de la Gare,11330,11260,Mouthoumet,Aude,Occitanie,42.960276,2.526948,,Non,0468701850,,adhco.developpement@orange.fr,http://www.adhco.fr/,,,,,,,,,,
Massif de Mouthoumet,ADHCO CENTRE SOCIAL,,Association,,,,23 rue de la gare 11330 Mouthoumet,,Rue de la Gare,11330,11260,Mouthoumet,Aude,Occitanie,42.960276,2.526948,,Non,0468701850,,adhco.developpement@orange.fr,,,9:00 - 12:30 / 14:00 - 17:30; 9:00 - 12:30 / 14:00 - 17:30; 9:00 - 12:30 / 14:00 - 17:30; 9:00 - 12:30 / 14:00 - 17:30; 9:00 - 12:30 / 14:00 - 17:30; -; ,"Mo 09:00-12:30,14:00-17:30; Tu 09:00-12:30,14:00-17:30; We 09:00-12:30,14:00-17:30; Th 09:00-12:30,14:00-17:30; Fr 09:00-12:30,14:00-17:30",,,,,,,France Services
9com9,,,Association,,Association,,31600 Muret,,Muret,31600,31395,Muret,Haute-Garonne,Occitanie,43.443252,1.30016,,Non,,,,,,,,,,,,,,
Nailloux - CC Terres du Lauragais,Communauté de communes,,Administration / Collectivité territoriale,,,,1 rue de la république 31560 Nailloux,1,Rue de la République,31560,31396,Nailloux,Haute-Garonne,Occitanie,43.356713,1.623405,,Non,,,,,,13:30 - 17:00; 13:30 - 17:00; 9:15 - 12:30 / 13:30 - 17:00; 13:30 - 17:00; 9:15 - 12:30 / 13:30 - 17:00; -; ,"Mo 13:30-17:00; Tu 13:30-17:00; We 09:15-12:30,13:30-17:00; Th 13:30-17:00; Fr 09:15-12:30,13:30-17:00",,,,,,,France Services
Ecole régionale deuxieme chance,,,,,,,11000 Narbonne,,Route de Narbonne,11000,11069,Carcassonne,Aude,Occitanie,43.204896,2.406431,,Non,,,,,,,,,,,,,,
Versus  Internet Café,,,,,,,11000 Narbonne,,Route de Narbonne,11000,11069,Carcassonne,Aude,Occitanie,43.204896,2.406431,,Non,,,info@versus.fr,,,,,,,,,,,
Maison de la l'Emploi et de la Formation,,,,,,,11000 Narbonne,,Route de Narbonne,11000,11069,Carcassonne,Aude,Occitanie,43.204896,2.406431,,Non,,,multimedia@mef-narbonnaise.fr,,,,,,,,,,,
Aide Mutuelle à l'Insertion,,,,,,,24 boulevard Frédéric Mistral 11000 Narbonne,24,Boulevard Frederic Mistral,11100,11262,Narbonne,Aude,Occitanie,43.186072,3.001923,,Non,0468650710,,ami-aude@orange.fr,https://ami-aude.com/index.html,,,,,,,,,,
Centre Social et Culturel Nelson MANDELA,,,,,,,4 Promenade Emilie Palomo 11000 Narbonne,4,Promenade Emilie Palomo,11100,11262,Narbonne,Aude,Occitanie,43.187463,2.985839,,Non,0468417726,,,https://www.csc-mandela.fr/,,9 h - 12 h et 14 h - 18 h 00; 9 h - 12 h et 14 h - 18 h 00; 9 h - 12 h et 14 h - 18 h 00; 9 h - 12 h et 14 h - 18 h 00; 9 h - 12 h et 14 h - 18 h 00; ; ,,,,,,,,
Le Lieu Ressources Littoral,,,,,,,Narbonne,,Narbonne,11100,11262,Narbonne,Aude,Occitanie,43.172093,3.034085,,Non,,,sp-narbonne@aude.pref.gouv.fr,,,,,,,,,,,
PIMMS du Narbonnais,Union Nationale des PIMMS,,Point Information Médiation Multi Services (PIMMS),,,,8 avenue du Maréchal Foch 11000 Narbonne,8,Avenue du Marechal Foch,11100,11262,Narbonne,Aude,Occitanie,43.187225,3.005378,,Non,0468436893,,narbonne@pimms.org,,,8:30 - 12:00 / 14:00 - 17:00; 14:00 - 17:00; 8:30 - 12:00 / 14:00 - 17:00; 14:00 - 17:00; 8:30 - 12:00 / 14:00 - 17:00; -; ,"Mo 08:30-12:00,14:00-17:00; Tu 14:00-17:00; We 08:30-12:00,14:00-17:00; Th 14:00-17:00; Fr 08:30-12:00,14:00-17:00",,,,,,,France Services
TIERS LIEUX IN’ESS LE GRAND NARBONNE,,,,,,,30 Avenue Paul Pompidor 11000 Narbonne,30,Avenue Pompidor,11100,11262,Narbonne,Aude,Occitanie,43.18231,2.978995,,Non,,,l.bullich@legrandnarbonne.com,,,,,,,,,,,
FABLAB IN'ESS,,,,,,,30 avenue Pompidor 11100 Narbonne,30,Avenue Pompidor,11100,11262,Narbonne,Aude,Occitanie,43.18231,2.978995,,Non,,,s.sole@legrandnarbonne.com,,,,,,,,,,,
INESS GRAND NARBONNE,,,,,Collectivité locale ou territoriale,,Narbonne,,Narbonne,11100,11262,Narbonne,Aude,Occitanie,43.172093,3.034085,,Non,,,service.accueil-iness@legrandnarbonne.com,,,,,,,,,,,
Association CLAN - PIJ,,,,,,,32110 Nogaro,,Nogaro,32110,32296,Nogaro,Gers,Occitanie,43.762308,-0.02944,,Non,,,pij32.nogaro@crij.org,,,,,,,,,,,
Maison des Initiatives Sociales et Culturelles,,,,,,,1 Impasse de la Gare 31820 Pibrac,,Impasse de la Gare,31820,31417,Pibrac,Haute-Garonne,Occitanie,43.621387,1.28721,,Non,,,,,,,,,,,,,,
La Poste MSAP,,,,,,,place Jean Jaures 65260 Pierreffitte Nestalas,,Place Jean Jaures,65260,65362,Pierrefitte-Nestalas,Hautes-Pyrénées,Occitanie,42.96096,-0.074149,,Non,0562922464,,msap.pierrefitte-nestalas@laposte.fr,,,,,,,,,,,
bibliothèque,,,,,,,Marie - 1erue étage  2 avenue Gén leclerc 65260 Pierreffitte Nestalas,2,Avenue General Leclerc,65260,65362,Pierrefitte-Nestalas,Hautes-Pyrénées,Occitanie,42.959162,-0.073751,,Non,0562927546,,alpsv@orange.fr,,,,,,,,,,,
Pierrefitte-Nestalas,La Poste,,La Poste,,,,Place Jean Jaurès 65260 Pierreffitte Nestalas,,Place Jean Jaures,65260,65362,Pierrefitte-Nestalas,Hautes-Pyrénées,Occitanie,42.96096,-0.074149,,Non,,,,,,9:30 - 12:00 / 13:30 - 16:45; 9:30 - 12:00 / 13:30 - 16:45; 9:30 - 12:00 / 13:30 - 16:45; 9:30 - 12:00 / 13:30 - 16:45; 9:30 - 12:00 / 13:30 - 16:45; 9:00 - 12:00; ,"Mo 09:30-12:00,13:30-16:45; Tu 09:30-12:00,13:30-16:45; We 09:30-12:00,13:30-16:45; Th 09:30-12:00,13:30-16:45; Fr 09:30-12:00,13:30-16:45; Sa 09:00-12:00",,,,,,,France Services
EREF - PIJ,,,,,,,32160 Plaisance,,Plaisance,32160,32319,Plaisance,Gers,Occitanie,43.603586,0.047299,,Non,,,,,,,,,,,,,,
Plaisance du Gers,La Poste,,La Poste,,,,38 rue de l’Adour 32160 Plaisance,38,Rue de l'Adour,32160,32319,Plaisance,Gers,Occitanie,43.605419,0.045201,,Non,,,,,,9:00 - 12:00 / 13:30 - 16:30; 9:00 - 12:00 / 13:30 - 16:30; 9:00 - 12:00 / 13:30 - 16:30; 9:00 - 12:00 / 13:30 - 16:30; 9:00 - 12:00 / 13:30 - 16:30; 9:00 - 12:00; ,"Mo 09:00-12:00,13:30-16:30; Tu 09:00-12:00,13:30-16:30; We 09:00-12:00,13:30-16:30; Th 09:00-12:00,13:30-16:30; Fr 09:00-12:00,13:30-16:30; Sa 09:00-12:00",,,,,,,France Services
centre social Sesame,,,,,,,31830 Plaisance du Touch,,Plaisance-du-Touch,31830,31424,Plaisance-du-Touch,Haute-Garonne,Occitanie,43.565519,1.285013,,Non,,,,,,,,,,,,,,
bibliothèque,,,,,,,rue des écoles 65350 Pouyastruc,,Rue des Ecoles,65350,65369,Pouyastruc,Hautes-Pyrénées,Occitanie,43.265105,0.176907,,Non,0562336739,,bibliotheque-pouyastruc@orange.fr,,,,,,,,,,,
Solidarité Numérique CCAS,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,31190 Puydaniel,,Puydaniel,31190,31442,Puydaniel,Haute-Garonne,Occitanie,43.330519,1.420281,,Non,0561507244,,mairiepuydaniel@wanadoo.fr,https://www.mairie-puydaniel.fr/,,,,,Accès libre,,,,,
Rabastens en Bigorre,CC Adour Madiran,,Administration / Collectivité territoriale,,,,16 place centrale 65140 Rabastens de Bigorre,16,Place Centrale,65140,65375,Rabastens-de-Bigorre,Hautes-Pyrénées,Occitanie,43.387473,0.150968,,Non,,,,,,8:30 - 12:00; 8:30 - 12:00 / 13:30 - 17:00; 8:30 - 12:00; 8:30 - 12:00 / 13:30 - 17:00; 8:30 - 12:00; -; ,"Mo 08:30-12:00; Tu 08:30-12:00,13:30-17:00; We 08:30-12:00; Th 08:30-12:00,13:30-17:00; Fr 08:30-12:00",,,,,,,France Services
MSAP Pole Public des Services,,,,,,,16 place centrale 65140 Rabastens de Bigorre,16,Place Centrale,65140,65375,Rabastens-de-Bigorre,Hautes-Pyrénées,Occitanie,43.387473,0.150968,,Non,0562965451,,,,,,,,,,,,,
Le pic,,,Association,,,,Ramonville,,Ramonville-Saint-Agne,31520,31446,Ramonville-Saint-Agne,Haute-Garonne,Occitanie,43.544235,1.4746,,Non,,,,,,,,,,,,,,
Le F@bRiquet,,,,,,,14 rue Hermes 31520 Ramonville,14,Rue Hermes,31520,31446,Ramonville-Saint-Agne,Haute-Garonne,Occitanie,43.550024,1.485155,,Non,0561731022,,ariane.rudelle@planete-sciences.org,http://www.fabriquet.fr/web/,,; 14h-22h; 13h-18h; Sur RDV; 13h-18h; 13h-20h; ,,,,,,,,
Rieumes - CC Cœur de Garonne,Communauté de Communes Cœur de Garonne,,Administration / Collectivité territoriale,,,,2 Place du marché à la volaille 31370 Rieumes,2,Place du Marche a la Volaille,31370,31454,Rieumes,Haute-Garonne,Occitanie,43.413138,1.119217,,Non,,,msap@cc-coeurdegaronne.fr,,,8:30 - 12:30 / 14:00 - 18:00; 14:00 - 18:00; 8:30 - 12:30; 8:30 - 12:30; 8:30 - 12:30; -; ,"Mo 08:30-12:30,14:00-18:00; Tu 14:00-18:00; We 08:30-12:30; Th 08:30-12:30; Fr 08:30-12:30",,,,,,,France Services
Relais d'entreprise de RIEUX VOLVESTRE,,,,,,,10 rue de la Tourue de Guet 31310 Rieux Volvestre,10,Rue de la Tour de Guet,31310,31455,Rieux-Volvestre,Haute-Garonne,Occitanie,43.263571,1.188008,,Non,0672360232,,d.aumont@relais-d-entreprises.com,,,,,,,,,,,
Télécentre de Riscle,,,,,,,32400 Riscle,,Riscle,32400,32344,Riscle,Gers,Occitanie,43.640267,-0.07903,,Non,,,manonbonnet.gers@gmail.com,,,,,,,,,,,
prends toi en main,,,Association,,Association,,32380 Saint Clar,,Saint-Clar,32380,32370,Saint-Clar,Gers,Occitanie,43.888835,0.763148,,Non,,,,,,,,,,,,,,
MJC / cyber-base du Saint-Gaudinois,,,Association,,,,1 place du maréchal juin 31800 Saint Gaudens,1,Place du Marechal Juin,31800,31483,Saint-Gaudens,Haute-Garonne,Occitanie,43.109176,0.726436,,Non,0561946645,,info@mjc-st-gaudens.org,www.mjc-st-gaudens.org,,,,,,,,,,
APP Comminges-Luchonnais,,,,,,,31800 Saint Gaudens,,Saint-Gaudens,31800,31483,Saint-Gaudens,Haute-Garonne,Occitanie,43.120831,0.725049,,Non,,,,,,,,,,,,,,
Club de prévention Saint Gaudens,,,,,,,31800 Saint Gaudens,,Saint-Gaudens,31800,31483,Saint-Gaudens,Haute-Garonne,Occitanie,43.120831,0.725049,,Non,,,,,,,,,,,,,,
CyberBase de Saint Gaudens,,,,,,,31800 Saint Gaudens,,Saint-Gaudens,31800,31483,Saint-Gaudens,Haute-Garonne,Occitanie,43.120831,0.725049,,Non,,,,,,,,,,,,,,
TIERS LIEUX EN COMMINGES,,,,,,,1 place Maréchal Juin 31800 Saint Gaudens,1,Place du Marechal Juin,31800,31483,Saint-Gaudens,Haute-Garonne,Occitanie,43.109176,0.726436,,Non,0561946645,,julie@maisondelavenir.eu,,,,,,,,,,,
Cyber-base,,,,,,,1 Place du Marechal Juin 31800 Saint Gaudens,1,Place du Marechal Juin,31800,31483,Saint-Gaudens,Haute-Garonne,Occitanie,43.109176,0.726436,,Non,,,,,,,,,,,,,,APTIC
SARAPP GRETA des Hautes-Pyrénées,,,,,,,65150 Saint Laurent de Neste,,Saint-Laurent-de-Neste,65150,65389,Saint-Laurent-de-Neste,Hautes-Pyrénées,Occitanie,43.090206,0.481209,,Non,,,,,,,,,,,,,,
Maison du savoir,,,,,,,65150 Saint Laurent de Neste,,Saint-Laurent-de-Neste,65150,65389,Saint-Laurent-de-Neste,Hautes-Pyrénées,Occitanie,43.090206,0.481209,,Non,,,contact@maisondusavoir.fr,,,,,,,,,,,
FABLAB SAPIENS,,,,,,,ZA Pic Pyrénées Innovation 65150 Saint Laurent de Neste,,Avenue des Pics,65150,65389,Saint-Laurent-de-Neste,Hautes-Pyrénées,Occitanie,43.077075,0.482453,,Non,,,maxime.lagarde@neste-barousse.fr,,,,,,,,,,,
FABLAB SAPIENS,,,,,,,65150 Saint Laurent de Neste,,Saint-Laurent-de-Neste,65150,65389,Saint-Laurent-de-Neste,Hautes-Pyrénées,Occitanie,43.090206,0.481209,,Non,,,maxime.lagarde@neste-barousse.fr,,,,,,,,,,,
Centre Socioculturel et Familial ‘Les Passerelles’,,,,,,,107  avenue de Saint Pons 11120 Saint Marcel sur Aude,107,Avenue de Saint Pons,11120,11353,Saint-Marcel-sur-Aude,Aude,Occitanie,43.251553,2.914701,,Non,0468423525,,lespasserelles@cs-les-passerelles.fr,www.cs-les-passerelles.fr,,9h – 12h et 14h – 18h; 9h - 12h; 9h – 12h et 14h – 18h; 9h - 12h; 9h - 12h; ; ,"Mo 09:00-12:00,14:00-18:00; Tu 09:00-12:00; We 09:00-12:00,14:00-18:00; Th 09:00-12:00; Fr 09:00-12:00",,,,,,,France Services
CCAS,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,31650 Saint Orens,,Saint-Orens-de-Gameville,31650,31506,Saint-Orens-de-Gameville,Haute-Garonne,Occitanie,43.553524,1.532526,,Non,,,,,,,,,,,,,,
Espace Pour Tous,,,,,,,31650 Saint Orens de Gameville,,Saint-Orens-de-Gameville,31650,31506,Saint-Orens-de-Gameville,Haute-Garonne,Occitanie,43.553524,1.532526,,Non,,,,,,,,,,,,,,
Médiathèque de Saint-Clar,,,,,,,place dastros 32380 Saint-Clar,,Place Dastros,32380,32370,Saint-Clar,Gers,Occitanie,43.890771,0.769521,,Non,0562074912,,mediathequestclar@orange.fr,https://fr-fr.facebook.com/mediatheque.desaintclar,,,,,,,,,,
ESPACE MEDIATION NUMERIQUE ST JEAN,,,,,,,31240 Saint-Jean,,Saint-Jean,31240,31488,Saint-Jean,Haute-Garonne,Occitanie,43.664181,1.504563,,Non,0532096837,,sylvie.blanc@mairie-saintjean.fr,,,,,,,,,,,
MJC Les Granges / Saint Jean,,,,,,,33 route d'Albi 31240 Saint-Jean,33,Route d'Albi,31240,31488,Saint-Jean,Haute-Garonne,Occitanie,43.664503,1.50383,,Non,0532096750,,,https://www.mairie-saintjean.fr/les-granges/,,,,,,,,,,
Centre Social Les Granges / Saint Jean,,,,,,,33 route d'Albi 31240 Saint-Jean,33,Route d'Albi,31240,31488,Saint-Jean,Haute-Garonne,Occitanie,43.664503,1.50383,,Non,0532096837,,,https://www.mairie-saintjean.fr/les-granges/,,,,,,,,,,
CREATEC - LES GRANGES,,,,,,,33 terue route d'Albi 31240 Saint-Jean,33,Route d'Albi,31240,31488,Saint-Jean,Haute-Garonne,Occitanie,43.664503,1.50383,,Non,,,direction@mjcstj31.fr,,,,,,,,,,,
MJC-Centre social,,,,,,,1 Rue des Glycines 31470 Saint-Lys,1,Rue des Glycines,31470,31499,Saint-Lys,Haute-Garonne,Occitanie,43.511462,1.17435,,Non,0534485691,,centresocial@saint-lys.fr,,,,,,,,,,,
Castelnaudary Lauragais Audois,ENERGIES PIEGE,,Association,,,,9 Rue des Rosiers 11410 Salles sur l'hers,9,Rue des Rosiers,11410,11371,Salles-sur-l'Hers,Aude,Occitanie,43.293559,1.782531,,Non,,,,,,8:30 - 12:00; 8:30 - 12:00 / 13:30 - 17:00; 8:30 - 12:00 / 13:30 - 17:00; 8:30 - 12:00 / 13:30 - 17:00; 8:30 - 12:00; -; ,"Mo 08:30-12:00; Tu 08:30-12:00,13:30-17:00; We 08:30-12:00,13:30-17:00; Th 08:30-12:00,13:30-17:00; Fr 08:30-12:00",,,,,,,France Services
