nom,structure_porteuse,description,type_lieu,statut,nature_juridique,siret,adresse_brut,adresse_numero,adresse_rue,adresse_code_postal,adresse_code_insee,adresse_commune,adresse_departement,adresse_region,latitude,longitude,itinerant,en_ligne,contact_telephone,contact_telephone_details,contact_email,contact_web,contact_facebook,horaires_ouverture_brut,horaires_ouverture_osm,public_cible,modalites_acces,modalites_accompagnement,tarifs,accessibilite,services,labels
commune de Casteljaloux,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,hotel de ville place de la République 47700 Casteljaloux,,Place de la République,47700,47052,Casteljaloux,Lot-et-Garonne,Nouvelle-Aquitaine,44.313527,0.088125,,Non,553934810,,c.henriot@mairie-casteljaloux.fr,mairie-casteljaloux.fr,,lundi au vendredi 8h30-12h et 14h-17h30,"Mo-Fr 08:30-12:00,14:00-17:30",Tout public,,Individuel,gratuit,,,
Centre médico social de Villeneuve sur Lot,,,,,,,1 place d'Aquitaine 47300 Villeneuve sur Lot,,Place d'Aquitaine,47300,47323,Villeneuve-sur-Lot,Lot-et-Garonne,Nouvelle-Aquitaine,44.404462,0.703943,,Non,553362323,,Accueil.CMSVilleneuve@lotetgaronne.fr,http://www.lotetgaronne.fr/,,Du lundi au vendredi de 9h à 12h et 14h à 17h,"Mo-Fr 09:00-12:00,14:00-17:00",Tout public,Sur inscription ou rendez-vous,Individuel,Gratuit,,,
Centre médico social de Villeneuve sur Lot - permanence délocalisée Penne d'Agenais,,,,,,,Bibliothèque 10 rue du 14 juillet 47140 Penne d’Agenais,10,Rue du 14 Juillet,47140,47203,Penne-d'Agenais,Lot-et-Garonne,Nouvelle-Aquitaine,44.388783,0.818662,,Non,553362323,,Accueil.CMSVilleneuve@lotetgaronne.fr,http://www.lotetgaronne.fr/,,Du lundi au vendredi de 9h à 12h et 14h à 17h,"Mo-Fr 09:00-12:00,14:00-17:00",Tout public,Sur inscription ou rendez-vous,Individuel,Gratuit,,,
Centre médico social de Villeneuve sur Lot / Permanence délocalisée Saint Sylvestre sur Lot,,,,,,,Mairie Rue République 47140 Saint Sylvestre,,Rue de la République,47140,47280,Saint-Sylvestre-sur-Lot,Lot-et-Garonne,Nouvelle-Aquitaine,44.397491,0.808588,,Non,553362323,,Accueil.CMSVilleneuve@lotetgaronne.fr,http://www.lotetgaronne.fr/,,Du lundi au vendredi de 9h à 12h et 14h à 17h,"Mo-Fr 09:00-12:00,14:00-17:00",Tout public,Sur inscription ou rendez-vous,Individuel,Gratuit,,,
Centre médico social de Villeneuve sur Lot / Permanence délocalisée Casseneuil,,,,,,,Maison de santé Place du 11 novembre 47440 Casseneuil,,Place du 11 Novembre,47440,47049,Casseneuil,Lot-et-Garonne,Nouvelle-Aquitaine,44.441213,0.62439,,Non,553362323,,Accueil.CMSVilleneuve@lotetgaronne.fr,http://www.lotetgaronne.fr/,,Du lundi au vendredi de 9h à 12h et 14h à 17h,"Mo-Fr 09:00-12:00,14:00-17:00",Tout public,Sur inscription ou rendez-vous,Individuel,Gratuit,,,
Centre médico social de Villeneuve sur Lot / Permanence délocalisée Sainte Livrade sur Lot,,,,,,,Maison pour tous  avenue Gustave Carrère 47110 Sainte Livrade sur Lot,,Avenue Gaston Carrère,47110,47252,Sainte-Livrade-sur-Lot,Lot-et-Garonne,Nouvelle-Aquitaine,44.398436,0.591798,,Non,553362323,,Accueil.CMSVilleneuve@lotetgaronne.fr,http://www.lotetgaronne.fr/,,Du lundi au vendredi de 9h à 12h et 14h à 17h,"Mo-Fr 09:00-12:00,14:00-17:00",Tout public,Sur inscription ou rendez-vous,Individuel,Gratuit,,,
Centre médico social de Villeneuve sur Lot / Permanence délocalisée,,,,,,,Mairie Avenue Quercy 47290 Cancon,,Avenue du Quercy,47290,47048,Cancon,Lot-et-Garonne,Nouvelle-Aquitaine,44.536071,0.626567,,Non,553362323,,Accueil.CMSVilleneuve@lotetgaronne.fr,http://www.lotetgaronne.fr/,,Du lundi au vendredi de 9h à 12h et 14h à 17h,"Mo-Fr 09:00-12:00,14:00-17:00",Tout public,Sur inscription ou rendez-vous,Individuel,Gratuit,,,
Centre médico social de Villeneuve sur Lot / Permanence délocalisée Monbahus,,,,,,,Mairie Le Bourg 47490 Monbahus,,De la Mairie,47210,47184,Montaut,Lot-et-Garonne,Nouvelle-Aquitaine,44.603188,0.670756,,Non,553362323,,Accueil.CMSVilleneuve@lotetgaronne.fr,http://www.lotetgaronne.fr/,,Du lundi au vendredi de 9h à 12h et 14h à 17h,"Mo-Fr 09:00-12:00,14:00-17:00",Tout public,Sur inscription ou rendez-vous,Individuel,Gratuit,,,
Centre médico social de Villeneuve sur Lot / Permanence délocalisée Monclar,,,,,,,salle Billou Face à la Mairie 47380 Monclar,,Place de la Mairie,47380,47173,Monclar,Lot-et-Garonne,Nouvelle-Aquitaine,44.447175,0.525701,,Non,553362323,,Accueil.CMSVilleneuve@lotetgaronne.fr,http://www.lotetgaronne.fr/,,Du lundi au vendredi de 9h à 12h et 14h à 17h,"Mo-Fr 09:00-12:00,14:00-17:00",Tout public,Sur inscription ou rendez-vous,Individuel,Gratuit,,,
MAIRIE DE RAZIMET,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,36 Route de Moncassin 47160 RAZIMET,36,Route de Moncassin,47160,47220,Razimet,Lot-et-Garonne,Nouvelle-Aquitaine,44.352133,0.235843,,Non,553790818,,mairierazimet@collectivite47.fr,,,mardi et vendredi de 13h30 à 17h30,"Tu, Fr 13:30-17:30",Tout public,"Sur inscription ou rendez-vous,Accès libre,Sur inscription ou rendez-vous,Sur inscription ou rendez-vous",Individuel,gratuit,,,
CARSAT Aquitaine,,,,,,,80 avenue de la Jallère 33053 BORDEAUX,80,Avenue de la Jallere,33300,33063,Bordeaux,Gironde,Nouvelle-Aquitaine,44.895799,-0.555764,,Non,3960,,contact@carsat-aquitaine.fr,https://www.carsat-aquitaine.fr/,,8 h / 17 h,,Séniors,Sur inscription ou rendez-vous,"Individuel,Collectif",-,,,
Centre MédicoSocial de TONNEINS,,,,,,,6 Avenue du Docteur Vautrain 47400 TONNEINS,6,Rue Docteur Vautrain,47400,47310,Tonneins,Lot-et-Garonne,Nouvelle-Aquitaine,44.394528,0.306749,,Non,0553841750,,accueil.CMSTonneins@lotetgaronne.fr,www.lotetgaronne.fr,,Du Lundi au Vendredi de 8h30à 12h et de 14h à 17h,,Tout public,,Individuel,Gratuit,,,
CMS de TONNEINS,,,,,,,1 Cours Alsace Lorraine 47190 AIGUILLON,1,Cours Alsace Lorraine,47190,47004,Aiguillon,Lot-et-Garonne,Nouvelle-Aquitaine,44.302103,0.339706,,Non,0553841750,,Accueil.CMSTonneins@lotetgaronne.fr,www.lotetgaronne.fr1,,Mardi et Vendredi de 8h30 à 12h,"Tu, Fr 08:30-12:00",Tout public,,Individuel,Gratuit,,,
CMS de TONNEINS,,,,,,,32 Avenue du 8 Mai 1945 47700 CASTELJALOUX,32,Avenue du 8 Mai 1945,47700,47052,Casteljaloux,Lot-et-Garonne,Nouvelle-Aquitaine,44.31423,0.080865,,Non,0553841750,,Accueil.CMSTonneins@lotetgaronne.fr,www.lotetgaronne.fr,,Mardi et Jeudi de 8h30à 12h,,Tout public,,Individuel,Gratuit,,,
CMS de Tonneins,,,,,,,4 Rue Jean Jaurès 47320 CLAIRAC,4,Rue Jean-jaurès,47320,47065,Clairac,Lot-et-Garonne,Nouvelle-Aquitaine,44.360325,0.378391,,Non,0553841750,,Accueil.CMSTonneins@lotetgaronne.fr,www.lotetgaronne.fr,,"2ème,3ème,4ème et 5ème Jeudi de 9h à 12h",,Tout public,,Individuel,Gratuit,,,
CMS de TONNEINS,,,,,,,Place Armand Fallières ( Mairie Annexe) 47160 DAMAZAN,,Place Armand-fallières,47160,47078,Damazan,Lot-et-Garonne,Nouvelle-Aquitaine,44.290584,0.276437,,Non,0553841750,,Accueil.CMSTonneins@lotetgaronne.fr,www.lotetgaronne.fr,,2ème et 4ème Jeudi de 9h à 12h,,Tout public,,Individuel,Gratuit,,,
CMS de TONNEINS,,,,,,,Place du Foirail 47400 GONTAUD DE NOGARET,,Latrayne,47400,47110,Gontaud-de-Nogaret,Lot-et-Garonne,Nouvelle-Aquitaine,44.443229,0.273785,,Non,0553841750,,Accueil.CMSTonneins@lotetgaronne.fr,www.lotetgaronne.fr,,1er Jeudi de 9h à 12h,,Tout public,,Individuel,Gratuit,,,
CMS de TONNEINS,,,,,,,Le Bourg ( Mairie) 47420 HOUEILLES,,Le Bourg,47420,47119,Houeillès,Lot-et-Garonne,Nouvelle-Aquitaine,44.193517,0.037573,,Non,0553841750,,Accueil.CMSTonneins@lotetgaronne.fr,www.lotetgaronne.fr,,2ème Jeudi de 9h à 12h,,Tout public,,Individuel,Gratuit,,,
CMS de TONNEINS,,,,,,,"Maison de Santé Simone Veil "" Venteuilh"" 47430 LE MAS d'AGENAIS",,Lot de Venteuilh,47430,47159,Le Mas-d'Agenais,Lot-et-Garonne,Nouvelle-Aquitaine,44.41111,0.216354,,Non,0553841750,,Accueil.CMSTonneins@lotetgaronne.fr,www.lotetgaronne.fr,,1er mardi de 9h à12h,,Tout public,,Individuel,Gratuit,,,
"""Les Lilas de la Tour""",,,Association,,,,10 Place du Souvenir 47110 DOLMAYRAC,10,Place du Souvenir,47110,47081,Dolmayrac,Lot-et-Garonne,Nouvelle-Aquitaine,44.361345,0.591889,,Non,638400080,,lilasdelatour1@orange.fr,,,lundi : 14 h - 16 h et mardi : 14 h - 16 h,,Tout public,,Collectif,16 €/an,,,
COMMUNE DE SAINT SYLVESTRE SUR LOT,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,1 Place de la Mairie 47140 SAINT-SYLVESTRE-SUR-LOT,1,Place de la Mairie,47140,47280,Saint-Sylvestre-sur-Lot,Lot-et-Garonne,Nouvelle-Aquitaine,44.397159,0.805384,,Non,0553412458,,mairie@saintsylvestresurlot.com,saintsylvestresurlot.com ,,du lundi au vendredi 8h45/12h00  -  13h30/17h00,,Tout public,,,gratuité,,,
AIM47,,,Association,,,,1113 avenue joiliot curie 47800 Miramont de Guyenne,1113,Avenue Joliot Curie,47800,47168,Miramont-de-Guyenne,Lot-et-Garonne,Nouvelle-Aquitaine,44.596985,0.37613,,Non,553641493,,aim47@free.fr,aim47.free.fr,,"14h à 16h jeudi, vendredi, samedi",,Tout public,,"Individuel,Collectif",50€/an,,,
Maison de la vie citoyenne intercommunale,,,Association,,,,18 Boulevard Jules ferry 47800 Miramont de Guyenne,18,Boulevard Jules Ferry,47800,47168,Miramont-de-Guyenne,Lot-et-Garonne,Nouvelle-Aquitaine,44.602115,0.358902,,Non,553932495,,mvci.amicale@free.fr,www.amicalelaique-miramont.fr,,mardi de 9h à 12 h ou sur rdv,,Tout public,,Individuel,gratuit,,,
Centre Medico Social Agen Louis Vivent,,,,,,,26 Louis Vivent 47000 AGEN,26,Rue Louis Vivent,47000,47001,Agen,Lot-et-Garonne,Nouvelle-Aquitaine,44.201761,0.613291,,Non,553694041,,Accueil.CMSAgen@lotetgaronne.fr,www.lotetgaronne.fr,,"Lundi au Jeudi : 8h30-12h00/13h30-17h00
Vendredi           : 8h30-11h45/13h30-17h00",,Tout public,Sur inscription ou rendez-vous,Individuel,gratuit,,,
commune de LAVARDAC,,,Bibliothèque / Médiathèque,,,,53 Avenue du Général de Gaulle 47230 47230,53,Avenue du General de Gaulle,47230,47143,Lavardac,Lot-et-Garonne,Nouvelle-Aquitaine,44.177419,0.29571,,Non,553974151,,mairie.lavardac@ville-lavardac.fr,www.ville-lavardac.fr,,"les lundis, mardis, mercredis et vendredis après midi de 14 h à 17 h et le samedi matin de 10 h à 12 h",,Tout public,,Individuel,Un particulier domicilié sur la commune 15 €/an - hors commune : 20 €,,,
Commune de Monsempron-Libos,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,Place de la Mairie 47500 MONSEMPRON-LIBOS,,Place de la Mairie,47500,47179,Monsempron-Libos,Lot-et-Garonne,Nouvelle-Aquitaine,44.491024,0.940908,,Non,553711156,,accueil.monsempron@wanadoo.fr,www.monsempronlibos.fr,,lundi au vendredi 8h30-12h et 14h-17h30,"Mo-Fr 08:30-12:00,14:00-17:30",Tout public,,Individuel,gratuité,,,
Secours Catholique du Périgord-Agenais ,,,Association,,,,38 avenue Georges Pompidou  24000 Périgueux,38,Avenue Georges Pompidou,24000,24322,Périgueux,Dordogne,Nouvelle-Aquitaine,45.190391,0.72512,,Non,553057929,,perigordagenais@secours-catholique.org,http://perigordagenais.secours-catholique.org ,,"Equipe de Miramont de Guyenne, 5 et 7 rue Philippeaux. Accompagnement solidaire en informatique (collectif 1 mardi par mois de 14h à 16h, individuel sur RDV lundi, mercredi, vendredi matin de 9h à 12h) 
Equipe de Nérac : accès à un poste informatique pour quelques démarches le lundi et jeudi après-midi de 14h30 à 17h, centre Samazeuilh, 12 rue François Baudy
Equipe de Tonneins : ateliers informatiques mercredi et vendredi de 14h à 17h, 23 cours de l'Yser 
Marmande : accès à un poste informatique pour quelques démarches jeudi et samedi de 9h à 12h mardi et vendredi de 14h30 à 17h30 
58 rue de la République 
Clairac : accès à un poste informatique pour quelques démarches le mardi de 14h à 17h et le jeudi de 9h à 12H 13 place Michel Serres 
Agen : accès à un poste informatique pour quelques démarches le mardi toute la journée et le jeudi de 9h à 12h rue de Contensou 
Fumel : accès un poste informatique pour quelques démarches le jeudi de 14h à 16h, 4 rue du Barry 
Villeneuve : accès à un poste informatique pour quelques démarches le mardi 14h 16h, 16 avenue de la myre mory ",,Tout public,,"Individuel,Collectif","Gratuit pour les équipes mentionnées plus haut 
Equipe de Miramont de Guyenne : 50ct la 1/2h plus 1/4h gratuit 
3€ le cours collectif d'informatique ",,,
SAS ABCinfo47,,,Organisme de formations,,,,36 rue Saint ROCH 47210 VILLEREAL,36,Rue Saint-roch,47210,47324,Villeréal,Lot-et-Garonne,Nouvelle-Aquitaine,44.637587,0.743228,,Non,617021842,,contact@abcinfo47.fr,www.abcinfo47.fr,,Du lundi au vendredi de 9h à 12 h et 14h à 18h,,"Allocataires,Demandeurs d'emploi,Étrangers,Personnes en situation de handicap,Jeunes,Séniors",,"Individuel,Collectif","tarifs établis suivant le nombre de personnes intéressés 30.00€ de l'heure pour 1 personne, 15.00€ de l' heure pour 2 personnes, 10.00€ de l' heure à partir de 3 personnes, plus de 8 personnes, devis possible",,,
Mutualité sociale agricole  - site Agen ,,,,,,,1 quai du docteur Calabet  47913 AGEN cedex 9,1,Quai Docteur et Madame Calabet,47000,47001,Agen,Lot-et-Garonne,Nouvelle-Aquitaine,44.208999,0.612371,,Non,553677777,,contact@dlg.msa.fr,dlg.msa.fr,,"du lundi au jeudi : 8h30 16h30, vendredi 8h30 15h30",,Tout public,,"Individuel,Collectif",gratuit,,,
Mutualité sociale agricole  Casteljaloux,,,,,,,32 avenue du 8 mai 1945 47700 Casteljaloux,32,Avenue du 8 Mai 1945,47700,47052,Casteljaloux,Lot-et-Garonne,Nouvelle-Aquitaine,44.31423,0.080865,,Non,553939456,,contact_ass.blf@dlg.msa.fr,dlg.msa.fr,,sur RDV ,,Tout public,,"Individuel,Collectif",gratuit,,,
CAF,,,,,,,1 Jean Louis Vincens 47000 AGEN,1,Rue Jean Louis Vincens,47000,47001,Agen,Lot-et-Garonne,Nouvelle-Aquitaine,44.205981,0.627738,,Non,810254710,,frederic.galdini@caf.fr,www.caf.fr,,du lundi au vendredi de 8h30 à 16h00,Mo-Fr 08:30-16:00,"Tout public,Allocataires,Demandeurs d'emploi,Étrangers,Personnes en situation de handicap,Jeunes,Séniors",,"Individuel,Collectif",0,,,
Caf (permanence de Villeneuve sur Lot),,,,,,,10 rue des Silos 47300 Villeneuve sur Lot,10,Rue des Silos,47300,47323,Villeneuve-sur-Lot,Lot-et-Garonne,Nouvelle-Aquitaine,44.401626,0.703274,,Non,810254710,,frederic.galdini@caf.fr,www.caf.fr,,le mercredi et le vendredi de 9h00 à 12h00 et de 13h30 à 16h00,"We, Fr 09:00-12:00,13:30-16:00","Tout public,Allocataires,Demandeurs d'emploi,Étrangers,Personnes en situation de handicap,Jeunes,Séniors",,Individuel,0,,,
Caf (permanence de Marmande),,,,,,,17-19 V. Fourton 47200 MARMANDE,,Rue Fourton,47200,47157,Marmande,Lot-et-Garonne,Nouvelle-Aquitaine,44.49802,0.164394,,Non,810254710,,frederic.galdini@caf.fr,www.caf.fr,,le mardi de 9h00 à 12h00 et de 13h30 à 16h00,"Tu 09:00-12:00,13:30-16:00","Tout public,Allocataires,Demandeurs d'emploi,Étrangers,Personnes en situation de handicap,Jeunes,Séniors",,Individuel,0,,,
Caf (permanence de Tonneins),,,,,,,9 bis (au CCAS) rue armand chabrier 47400  Tonneins,9,Rue Armand Chabrier,47400,47310,Tonneins,Lot-et-Garonne,Nouvelle-Aquitaine,44.391294,0.30615,,Non,810254710,,frederic.galdini@caf.fr,www.caf.fr,,le 2ème et 4ème lundi du mois de 9h00 à 12h00 et de 13h30 à 16h00 ,,"Tout public,Allocataires,Demandeurs d'emploi,Étrangers,Personnes en situation de handicap,Jeunes,Séniors",,Individuel,0,,,
Mairie de LAUZUN,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,2 rue Marcel Hervé 47410 LAUZUN,2,Rue Marcel Hervé,47410,47142,Lauzun,Lot-et-Garonne,Nouvelle-Aquitaine,44.629653,0.460921,,Non,553941021,,mairie@ville-lauzun.fr,www.ville-lauzun.fr,,"Lundi de 14h à 17h, mardi et mercredi de 9h à 12h et de 14h à 17h et jeudi, vendredi , samedi de 9h à 12h.",,Tout public,,Individuel,gratuit sauf photocopies (recto 0.20 €),,,
Centre Communal d'Action Sociale d'AIGUILLON,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,1 Cours Alsace Lorraine 47190 AIGUILLON,1,Cours Alsace Lorraine,47190,47004,Aiguillon,Lot-et-Garonne,Nouvelle-Aquitaine,44.302103,0.339706,,Non,553798207,,alain.baptiste@ville-aiguillon.fr,www.ville-aiguillon.eu,,du lundi au vendredi 9h 12h et 14h 17h,,Tout public,,"Individuel,Collectif",gratuit,,,
CMS Agen Montanou -Permanence délocalisée,,,,,,,mairie de Foulayronnes  le Caoulet  47510 Foulayronnes,,Avenue du Caoulet,47510,47100,Foulayronnes,Lot-et-Garonne,Nouvelle-Aquitaine,44.229042,0.637878,,Non,553770920,,accueil.CMSMontanou@lotetgaronne.fr,http://www.lotetgaronne.fr,,accueil du public au CMS du lundi au vendredi de 8 h 30 à 12 h et de 13 h 30 à 17 h ,,Tout public,,Individuel,gratuit,,,
CMS Agen-Montanou-Permanence délocalisée,,,,,,,mairie de Colayrac St Cirq rue des écoles 47450 Colayrac St Cirq,,Rue des Ecoles,47450,47069,Colayrac-Saint-Cirq,Lot-et-Garonne,Nouvelle-Aquitaine,44.220238,0.554122,,Non,553770920,,Accueil.CMSMontanou@lotetgaronne.fr,http://www.lotetgaronne.fr,,accueil du public du lundi au vendredi de 8 h 30 à 12 h et de 13 h 30 à 17 h ,,Tout public,,Individuel,gratuit ,,,
Bip-Boop Informatique,,,Tiers-lieu / Coworking / FabLab / Hackerspace,,,,Place de la Halle 47320 Clairac,,Place de la Halle,47320,47065,Clairac,Lot-et-Garonne,Nouvelle-Aquitaine,44.359067,0.377382,,Non,632238051,,bipboop.info@gmail.com,www.bip-boop.fr,,Lundi de 14h00 à 18h30,Mo 14:00-18:30,Tout public,,"Individuel,Collectif",Environ 10€/H suivant le contenu de la formation,,,
Commune de Prayssas,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,20 Place de l'Hôtel de Ville 47360 PRAYSSAS,20,Place de l'Hôtel de Ville,47360,47213,Prayssas,Lot-et-Garonne,Nouvelle-Aquitaine,44.288045,0.508894,,Non,553950015,,mairie.prayssas@wanadoo.fr,www.prayssas.fr,,du mardi au vendredi 9h-12h 16h-18h        lundi et samedi 9h-12h,,Tout public,Sur inscription ou rendez-vous,Individuel,Gratuit,,,
CMS Agen Montanou -permanence délocalisée,,,,,,,mairie de Prayssas  place Hôtel de Ville 47360 Prayssas,,Place de l'Hôtel de Ville,47360,47213,Prayssas,Lot-et-Garonne,Nouvelle-Aquitaine,44.287756,0.509219,,Non,553770920,,Accueil.CMSMontanou@lotetgaronne.fr,http://www.lotetgaronne.fr,,accueil du public au CMS du lundi au vendredi de 8 h 30 à 12 h et de 13 h 30 à 17 h ,,Tout public,,Individuel,gratuit ,,,
Médiathèque Municipale,,,Bibliothèque / Médiathèque,,,,33 Avenue François Mitterrand 47400 TONNEINS,33,Boulevard François Mitterrand,47400,47310,Tonneins,Lot-et-Garonne,Nouvelle-Aquitaine,44.389437,0.31115,,Non,553845758,,bibliotheque@mairie-tonneins.fr,https://mediatheque.mairie-tonneins.fr/,,"Mardi 16h30 - 18h00, Mercredi 10h00 - 12h00 et 13h30 - 18h00, Vendredi 10h00 - 12h00, Samedi 9h00 - 13h00","Tu 16:30-18:00, We 10:00-12:00,13:30-18:00, Fr 10:00-12:00, Sa 09:00-13:00",Tout public,,,"Accès internet gratuit
Impression noir et blanc 0.35€
Impressions couleurs 0.50€",,,
MAIRIE DE MIRAMONT DE GUYENNE,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,PLACE DE L HOTEL DE VILLE 47800 MIRAMONT DE GUYENNE,,Place de l'Hôtel de Ville,47800,47168,Miramont-de-Guyenne,Lot-et-Garonne,Nouvelle-Aquitaine,44.60208,0.361604,,Non,553932052,,MAIRIE@MIRAMONTDEGUYENNE.FR,http://www.ville-miramontdeguyenne.fr/,,DU LUNDI AU VENDREDI DE 8H30 A12H ET DE 13H30 A 15H30,,Tout public,,"Individuel,Collectif",GRATUIT DANS UN PREMIER TEMPS,,,
CILIOPÉE HABITAT,,,,,,,12B rue Diderot 47000 AGEN,12 b,Rue Diderot,47000,47001,Agen,Lot-et-Garonne,Nouvelle-Aquitaine,44.200588,0.618328,,Non,553775060,,contact@ciliopee.com,ciliopee.com,,Accueil du Lundi au vendredi de 8h30 à 13h (sauf le mercredi 12h). Accueil sur RDV l'après-midi.,,,,Individuel,Aucun,,,
Association L'ESCALE,,,Association,,,,Place Léo Lagrange 47500 FUMEL,,Place Léo Lagrange,47500,47106,Fumel,Lot-et-Garonne,Nouvelle-Aquitaine,44.497381,0.968297,,Non,553718742,,lescale47@wanadoo.fr,,,lundi-mardi-jeudi-vendredi : 9h/12h - 14h/17h,,"Allocataires,Demandeurs d'emploi,Étrangers",,"Individuel,Collectif",tout est gratuit,,,
Mutualité Française de Lot et Garonne,,,,,,,70 avenue d'italie 47000 AGEN,70,Avenue d'Italie,47000,47001,Agen,Lot-et-Garonne,Nouvelle-Aquitaine,44.185641,0.621856,,Non,553988080,,cecile.abadie@mutualite47.fr,,,"lundi au samedi, de 9h à 12h et de 14h à 17h",,Séniors,Sur inscription ou rendez-vous,Individuel,A l'étude,,,
AGENCE POSTALE COMMUNALE LE MAS D'AGENAIS,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,9 PLACE DES RELIGIEUSES 47430 LE MAS D'AGENAIS,9,Place des Religieuses,47430,47159,Le Mas-d'Agenais,Lot-et-Garonne,Nouvelle-Aquitaine,44.411296,0.218673,,Non,553895037,,mairiedumasdagenais@collectivite47.fr,www.lemasdagenais.fr,,"Mardi, Mercredi, Vendredi, Samedi 9h00 à 12h00 et jeudi 14h00 à 17h00","Tu, We, Fr, Sa 09:00-12:00, Th 14:00-17:00",Tout public,,Individuel,0.20 centimes par impression de feuille à l'imprimante,,,
Adpsr cap emploi 47,,,,,,,8 avenue Lacapelette 47550 boe,8,Avenue de Lacapelette,47550,47031,Boé,Lot-et-Garonne,Nouvelle-Aquitaine,44.178753,0.633468,,Non,553663902,,contact@capemploi47.com,WWW.capemploi.com,,lundi au vendredi 9h à 12h,Mo-Fr 09:00-12:00,Personnes en situation de handicap,,"Individuel,Collectif",gratuité,,,
CILIOPÉE HABUTAT,,,,,,,12 B RUE DIDEROT 47000 AGEN,12 b,Rue Diderot,47000,47001,Agen,Lot-et-Garonne,Nouvelle-Aquitaine,44.200588,0.618328,,Non,553775060,,contact@ciliopee.com,www.ciliopee.com,,"Lundi, mardi, jeudi et vendredi de 8h30 à 13h / Mercredi 8h30 à 12h","Mo, Tu, Th, Fr 08:30-13:00; We 08:30-12:00",Tout public,,"Individuel,Collectif",Logement social,,,
Mairie de CASTELLA,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,25 Route d'Agen 47340 CASTELLA,25,Route d'Agen,47340,47053,Castella,Lot-et-Garonne,Nouvelle-Aquitaine,44.31335,0.683925,,Non,553688154,,mairie.castella@orange.fr,castella47.fr,,"Lundi 14h-18h, Mercredi 14h-18h, Jeudi 14h-16h","Mo 14:00-18:00, We 14:00-18:00, Th 14:00-16:00",Tout public,Sur inscription ou rendez-vous,Individuel,gratuit,,,
Mairie de Moirax,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,11 voie de César 47310 Moirax,11,Voie de César,47310,47169,Moirax,Lot-et-Garonne,Nouvelle-Aquitaine,44.141387,0.608437,,Non,,,mairiedemoirax@wanadoo.fr,,,"lundi et vendredi : 9h30-12h30 14h-19h
mardi, mercredi jeudi : 9h30-12h30 et 17h-19h",,Tout public,,Individuel,0,,,
Médiathèque de Meilhan-sur-Garonne,,,Bibliothèque / Médiathèque,,,,9 Allée Gabourin 47180 MEILHAN SUR GARONNE,9,Allées du Docteur Gabourin,47180,47165,Meilhan-sur-Garonne,Lot-et-Garonne,Nouvelle-Aquitaine,44.521469,0.033968,,Non,553890028,,biblio.meilhan.47@orange.fr,https://www.meilhansurgaronne.fr/index.php/la-mediatheque,,"Mardi de 17h à 18h30
Mercredi de 10h à 12h et de 14h à 18h
Jeudi de 17h à 18h30
Vendredi de 9h à 11h et de 14h à 18h
Samedi de 14h à 18h",,Tout public,,Individuel,Adhésion gratuite,,,
Mairie de Monbalen,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,Place de la Libération 47340 MONBALEN,,Place de la Libération,47340,47171,Monbalen,Lot-et-Garonne,Nouvelle-Aquitaine,44.312964,0.739168,,Non,553957201,,mairie.monbalen@collectivite47.fr,NEANT,,Lundi de 8h30 à 12h30 / Mardi de 14h00 à 19h00 / Mercredi de 8h30 à 12h00 puis de 14h00 à 17h00 / Vendredi de 9h00 à 13h00,"Mo 08:30-12:30; Tu 14:00-19:00; We 08:30-12:00,14:00-17:00; Fr 09:00-13:00",Tout public,,Individuel,Pas de tarif appliqué pour l'accès mais tarification des photocopies,,,
mairie,,,"Commune (Ville, CCAS, Centre Culturel...)",,,,40 avenue Adrien Lamothe 47420 HOUEILLES,40,Avenue Adrien Lamothe,47420,47119,Houeillès,Lot-et-Garonne,Nouvelle-Aquitaine,44.19503,0.03278,,Non,553891030,,mairie-houeilles@wanadoo.fr,www.houeilles.fr,,lundi mardi jeudi vendredi 9h - 12h - 14h - 16h30 ; mercredi 9h - 12h; samedi 10h - 12h,,Tout public,,Individuel,pas de tarifs,,,
Campus Numérique 47,,,Association,,,,156 Avenue Jean Jaurès  47000 Agen,156,Avenue Jean Jaurès,47000,47001,Agen,Lot-et-Garonne,Nouvelle-Aquitaine,44.202771,0.629874,,Non,553674814,,contact@campusnumerique47.fr,www.campusnumerique47.fr,,Du lundi au vendredi de 8h30 à 18h00,Mo-Fr 08:30-18:00,Tout public,,"Individuel,Collectif",Les tarifs pourront varier en fonction des ateliers et animations.,,,
Pôle Ressources,,,Association,,,,Au Bourg 47230 Feugarolles,,Au Bourg,47230,47097,Feugarolles,Lot-et-Garonne,Nouvelle-Aquitaine,44.222452,0.347696,,Non,673731097,,pole.ressources.feugarolles@gmx.fr,,,Atelier informatique le mercredi après-midi,,Séniors,,"Individuel,Collectif",GRATUIT,,,
