nom,structure_porteuse,description,type_lieu,statut,nature_juridique,siret,adresse_brut,adresse_numero,adresse_rue,adresse_code_postal,adresse_code_insee,adresse_commune,adresse_departement,adresse_region,latitude,longitude,itinerant,en_ligne,contact_telephone,contact_telephone_details,contact_email,contact_web,contact_facebook,horaires_ouverture_brut,horaires_ouverture_osm,public_cible,modalites_acces,modalites_accompagnement,tarifs,accessibilite,services,labels
COCO VELTEN,YES WE CAMP,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Association,,16 rue Bernard du Bois 13001 MARSEILLE,16,Rue Bernard du Bois,13001,13201,Marseille,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.301638,5.37627,,Non,,,,http://www.cocovelten.org,,"Lundi, mardi 9h-19h : mercredi 9h-23h; jeudi 9h-20h; vendredi 9h-23h; samedi 10h-21h",,,,,,,,
LA PLACE DE L'INNOVATION,MARSEILLE INNOVATION ,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Association,,8 Allée Leon Gambetta 13001 MARSEILLE,8,Allée Leon Gambetta,13001,13201,Marseille,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.298916,5.381373,,Non,,,,http://www.marseille-innov.org,https://www.facebook.com/MarseilleInnovation,Lundi au vendredi 9h-18h,Mo-Fr 09:00-18:00,,,,,,,
USER LAB SERES TECHNOLOGIES,SERES TECHNOLOGIES,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Société par actions simplifiée unipersonnelle (SASU),,8 Allée Leon Gambetta 13001 MARSEILLE,8,Allée Leon Gambetta,13001,13201,Marseille,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.298916,5.381373,,Non,,,,http://www.seres-technologies.com/fr/,https://www.facebook.com/Seres-Technologies-172267923429768/,Lundi au vendredi 9h-12h/14h-18h,"Mo-Fr 09:00-12:00,14:00-18:00",,,,,,,
PLATEFORME MEDIATION JEUNES,CIERES,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Association,,9 rue Montolieu 13002 MARSEILLE,9,Rue Montolieu,13002,13202,Marseille,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.303166,5.372895,,Non,,,,http://www.cieres.fr,,Lundi au vendredi 9h-12h.14h-18h,,,,,,,,
PLATEFORME FARE,CIERES,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Association,,15  rue du Terras 13003 MARSEILLE,15,Rue du Terras,13002,13202,Marseille,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.301559,5.371686,,Non,,,,http://www.cieres.fr,,Lundi 9h-12h/14h-21h; mardi 9h-12h/14h-18h;mercredi 9h-12h/14h-21h; jeudi et vendredi 9h-12h/14h-18h; samedi 9h-12h,,,,,,,,
INCUBATEUR BELE DE MAI,AGIM ,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Association,,37 rue Guibal 13003 MARSEILLE,37,Rue Guibal,13003,13203,Marseille,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.308575,5.388846,,Non,,,,http://www.belledemai.org/,https://www.facebook.com/IncubateurBelledeMai/,Lundi au vendredi 9h-18h,Mo-Fr 09:00-18:00,,,,,,,
ZINC,ZINC,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Association,,41 rue Jobin 13003 MARSEILLE,41,Rue Jobin,13003,13203,Marseille,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.309593,5.390358,,Non,,,,http://www.zinclafriche.org,https://www.facebook.com/ZINClafriche,Merdredi 14h-18h; jeudi 18h-21h; vendredi 9h-12h/14h-18h; samedi 14h-18h,,,,,,,,
LFO,RESO-NANCE NUMERIQUE,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Association,,41 rue Jobin 13003 MARSEILLE,41,Rue Jobin,13003,13203,Marseille,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.309593,5.390358,,Non,,,,http://reso-nance.org/,https://www.facebook.com/resonance.numerique,Lundi 14h-18h; mardi au jeudi 9h-12h/14h-18h; vendredi 9h-12h/14h-21h; samedi 14h-18h,,,,,,,,
MAKE IT MARSEILLE,MAKE IT MARSEILLE,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Société par actions simplifiée unipersonnelle (SASU),,108 rue Breteuil 13006 MARSEILLE,108,Rue Breteuil,13006,13206,Marseille,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.286148,5.377429,,Non,,,,https://www.makeitmarseille.com,https://www.facebook.com/makeitmarseille,Lundi au vendredi 9h-19h,Mo-Fr 09:00-19:00,,,,,,,
 DIRECTION REGIONALE AFPA ACCES A L'EMPLOI ,AFPA ACCES A L'EMPLOI,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Société par actions simplifiée unipersonnelle (SASU),,9 boulevard de Louvain 13008 MARSEILLE,9,Boulevard de Louvain,13008,13208,Marseille,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.276376,5.391061,,Non,,,,https://www.afpa.fr/directionregionale/direction-regionale-de-paca,,Tous les premiers jeudi du mois; 9h-12h : AGORA SPACE (médiation numérique) ; 14h-18h / REPAR ACTION (repair café),,,,,,,,
ICOM PROVENCE,ICOM PROVENCE,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Association,,100 chemin de la Barasse 13011 MARSEILLE,100,Boulevard de la Barasse Rn 8,13011,13211,Marseille,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.285452,5.481062,,Non,,,,http://www.icomprovence.net,https://www.facebook.com/icomprovence/,"Lundi 9h-12h30/13h30-18h; mardi au jeudi 9h-12h30/13h30-19h, vendredi 9h-12h30",,,,,,,,
 CENTRE AFPA DE MARSEILLE SAINT JEROME,AFPA ACCES A L'EMPLOI,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Société par actions simplifiée unipersonnelle (SASU),,54 boulevard Lavéran 13013 MARSEILLE,54,Boulevard Laveran,13013,13213,Marseille,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.328556,5.41391,,Non,,,,https://www.afpa.fr/directionregionale/direction-regionale-de-paca,,Tous les premiers jeudi du mois; 9h-12h : AGORA SPACE (médiation numérique) ; 14h-18h / REPAR ACTION (repair café),,,,,,,,
ARBORESCENCE,ARBORESCENCE,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Association,,374  rue de Lyon 13015 MARSEILLE,374,Rue de Lyon,13015,13215,Marseille,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.338368,5.362497,,Non,,,,http://www.arborescence.net,https://www.facebook.com/AssoArbo,"Lundi,mercredi,vendredi 9h-12h/14h-17h; mardi,jeudi 9h-12h/14h-18h30; samedi 9h30-12h30",,,,,,,,
ICI MARSEILLE,ICI MARSEILLE,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Société par actions simplifiée unipersonnelle (SASU),,77 rue de Lyon 13015 MARSEILLE,77,Rue de Lyon,13015,13215,Marseille,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.32638,5.366436,,Non,,,,http://makeici.org/icimarseille,https://www.facebook.com/MakeICIMarseille,Lundi au vendredi 9h-18h,Mo-Fr 09:00-18:00,,,,,,,
ANCRAGES,ANCRAGES,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Association,,42 boulevard d'Annam 13016 MARSEILLE,42,Boulevard d'Annam,13016,13216,Marseille,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.361373,5.328821,,Non,,,,http://www.ancrages.org,https://www.facebook.com/Ancrages.association,"Lundi,mardi,jeudi,vendredi 9h-13h/14h-17h ; mercredi 17h-19h; samedi 14h-17h",,,,,,,,
MAISON VIE ASSOCIATIVE,ACCES MULTIMEDIA,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Association,,2 Place Romée de Villeneuve 13090 AIX-EN-PROVENCE,2,Place Romee de Villeneuve,13100,13001,Aix-en-Provence,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.523311,5.433228,,Non,,,,http://www.acces-multimedia.org,,Lundi au vendredi 9h-12h/14h-18h,"Mo-Fr 09:00-12:00,14:00-18:00",,,,,,,
LA MAISON NUMERIQUE,ANONYMAL,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Association,,1 Place Victor Schoelcher 13090 AIX-EN-PROVENCE,1,Place Victor Schoelcher,13090,13001,Aix-en-Provence,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.526275,5.414659,,Non,,,,http://anonymal.tv,https://www.facebook.com/maison.numerique,Lundi au vendredi 9h30-12h30/14h-18h,"Mo-Fr 09:30-12:30,14:00-18:00",,,,,,,
ICI THE CAMP,ICI MARSEILLE,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Société par actions simplifiée unipersonnelle (SASU),,550 rue Denis Papi 13100 AIX-EN-PROVENCE,,Rue des Etuves,13100,13001,Aix-en-Provence,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.530987,5.445248,,Non,,,,http://http://makeici.org/icithecamp/,https://www.facebook.com/AccesMultimediaAix/,Lundi au vendredi 9h-18h,Mo-Fr 09:00-18:00,,,,,,,
ARCHEOMED,ARCHEOMED,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Association,,17 chemin de Séverin 13200 ARLES,17,Chemin de Séverin,13200,13004,Arles,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.678597,4.603433,,Non,,,,http://www.archeomed.fr/,https://www.facebook.com/Arch,Lundi au vendredi 9h-18h,Mo-Fr 09:00-18:00,,,,,,,
BARRIOL E-NOV,COMMUNE D'ARLES,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Collectivité locale ou territoriale,,2 place Maurice-Thorez 13200 ARLES,2,Rue Maurice Ravel,13200,13004,Arles,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.695217,4.639876,,Non,,,,https://demarches.arles.fr/menu/aide/,https://www.facebook.com/ville.arles/,Lundi au jeudi 8h30-12h30/13h30-17h30; vendredi 8h30-12h30/13h30-16h,,,,,,,,
LA FABRIQUE,INITIATIVE PAYS D'ARLES,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Association,,"ZI Nord, village d'Entreprises, 1 rue Nicolas Copernic 13200 ARLES",1,Rue Nicolas Copernic,13200,13004,Arles,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.696917,4.633606,,Non,,,,http://www.initiative-paysdarles.com/,https://www.facebook.com/Initiative-Pays-dArles-954901767978175/,Lundi au vendredi 8h30-17h30,Mo-Fr 08:30-17:30,,,,,,,
ACTIPOLE,PAYS D'AUBAGNE LA CIOTAT INITIATIVE,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Association,,255 avenue de Jouques 13400 AUBAGNE,255,Avenue de Jouques,13400,13005,Aubagne,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.287475,5.604013,,Non,,,,http://www.paci13.com,https://www.facebook.com/PACI13/,Lundi au vendredi 9h-12h30/14h-17h30,"Mo-Fr 09:00-12:30,14:00-17:30",,,,,,,
MICRO PACKS CIM PACA,MICRO PACKS CIM PACA,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Association,,"CMP, 880 avenue de Mimet 13451 GARDANNE",880,Avenue de Mimet,13120,13041,Gardanne,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.44543,5.479896,,Non,,,,http://www.pf-micropacks.org,,Lundi au vendredi 9h-18h,Mo-Fr 09:00-18:00,,,,,,,
MEDIATHEQUE LOUIS ARAGON,COMMUNE DE MARTIGUES,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Collectivité locale ou territoriale,,Quai des Anglais 13500 MARTIGUES,,Quai des Anglais,13500,13056,Martigues,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.404827,5.054616,,Non,,,,http://www.ville-martigues.fr,www.fb.me/EPN.martigues,Mardi 13h30-18h30; mercredi au samedi 10h-12h/13h30-18h30,,,,,,,,
MAISON DE LA FORMATION ET DE LA JEUNESSE,COMMUNE DE MARTIGUES,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Collectivité locale ou territoriale,,Quai Lucien Toulmond 13500 MARTIGUES,,Quai Lucien Toulmond,13500,13056,Martigues,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.40659,5.054748,,Non,,,,http://www.ville-martigues.fr,www.fb.me/EPN.martigues,Mardi 13h30-17h30; mercredi au samedi 9h-12h/13h30-17h30,,,,,,,,
UTOP LAB,UTOP LAB FACTORY,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Association,,Square Verdun 13600 LA CIOTAT,,Square de Verdun,13600,13028,La Ciotat,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.175879,5.606127,,Non,,,,http://utoplab.org,http://facebook.com/utoplabfactory/,"Lundi 14h-18h; mardi 9h-12h,mercredi 9h-18h; jeudi 9h-12h; vendredi 9h-12h/14h-18h; samedi 9h-18h",,,,,,,,
CENTRE AFPA D'ISTRES,AFPA ACCES A L'EMPLOI,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Société par actions simplifiée unipersonnelle (SASU),,Avenue Félix GOUIN 13800 ISTRES,,Avenue Félix Gouin,13800,13047,Istres,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.515058,4.984219,,Non,,,,https://www.afpa.fr/directionregionale/direction-regionale-de-paca,,Tous les premiers jeudi du mois; 9h-12h : AGORA SPACE (médiation numérique) ; 14h-18h / REPAR ACTION (repair café),,,,,,,,
LA CANTINE BY TVT,TVT INNOVATION,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Association,,"Maison du Numérique et de l'Innovation, place Pompidou 83000 TOULON",,Place Georges Pompidou,83000,83137,Toulon,Var,Provence-Alpes-Côte d'Azur,43.120314,5.938839,,Non,,,,http://www.tvt.fr,https://www.facebook.com/LaCantinebyTVT,Lundi au vendredi 9h-21h; samedi 9h-18h,,,,,,,,
CENTRE AFPA DE TOULON LA VALETTE,AFPA ACCES A L'EMPLOI,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Société par actions simplifiée unipersonnelle (SASU),,395 avenue de la Libération 83160 LA VALETTE SUR VAR,395,Avenue de la Libération,83160,83144,La Valette-du-Var,Var,Provence-Alpes-Côte d'Azur,43.143265,5.987146,,Non,,,,https://www.afpa.fr/directionregionale/direction-regionale-de-paca,,Tous les premiers jeudi du mois; 9h-12h : AGORA SPACE (médiation numérique) ; 14h-18h / REPAR ACTION (repair café),,,,,,,,
HORIZON MULTIMEDIA,HORIZON MULTIMEDIA,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Association,,Espace Pauline - Rond point des 4 chemins 83130 LA GARDE,,Chemin de la Pauline,83130,83062,La Garde,Var,Provence-Alpes-Côte d'Azur,43.135382,6.041854,,Non,,,,http://www.horizonm.fr/lassociation/,,Lundi au vendredi 9h-12h/13h30-17h30,"Mo-Fr 09:00-12:00,13:30-17:30",,,,,,,
C-NUM,MODE83,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Association,,55 avenue du 4 septembre 83300 DRAGUIGNAN,55,Avenue du 4 Septembre,83300,83050,Draguignan,Var,Provence-Alpes-Côte d'Azur,43.536088,6.459677,,Non,,,,http://mode83.net,https://www.facebook.com/MODE83/,Lundi et mercredi 9h-12h/14h-21h; mardi 14-18h; jeudi et vendredi 9h-12h/14h-18h,,,,,,,,
ESPLANADE DE L'INTERNET,MODE83,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Association,,53 boulevard des martyrs de la resistance 83300 DRAGUIGNAN,53,Bd des Martyrs de la Resistance,83300,83050,Draguignan,Var,Provence-Alpes-Côte d'Azur,43.534469,6.465072,,Non,,,,http://mode83.net,https://www.facebook.com/MODE83/,"Lundi,mercredi, jeudi, vendredi  9h-12h/14h-18h; mardi et samedi 14h-18h;",,,,,,,,
RESINE MEDIA,RESINE,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Association,,55 avenue du 4 septembre 83300 DRAGUIGNAN,55,Avenue du 4 Septembre,83300,83050,Draguignan,Var,Provence-Alpes-Côte d'Azur,43.536088,6.459677,,Non,,,,http://resinemedia.net,https://www.facebook.com/resinemedia,Lundi au vendredi 9h - 18h,Mo-Fr 09:00-18:00,,,,,,,
MSAP LE MUY,MODE83,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Association,,2 rue Joachim Ollivier 83490 LE MUY,2,Rue Joachim Ollivier,83490,83086,Le Muy,Var,Provence-Alpes-Côte d'Azur,43.473786,6.566407,,Non,,,,http://msap-lemuy.fr/,https://www.facebook.com/MODE83/,"Lundi,mercredi, vendredi  9h-12h/14h-18h; mardi 9h-12h; jeudi 9h-12h",,,,,,,,
MSAP AUPS,COMMUNAUTE DE COMMUNES LACS ET GORGES DU VERDON,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Établissement public de coopération intercommunale (EPCI),,33 bis avenue Georges Clémenceau 83630 AUPS,33 bis,Avenue Clemenceau,83630,83007,Aups,Var,Provence-Alpes-Côte d'Azur,43.625059,6.22323,,Non,,,,http://www.cc-lacsgorgesverdon.fr/,https://www.facebook.com/msap.aups/,Lundi au vendredi 9h-18h ,Mo-Fr 09:00-18:00,,,,,,,
LA PASSERELLE,YZALIS,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Société coopérative d’intérêt collectif (SCIC),,40 boulevard Limbert 84000 AVIGNON,40,Boulevard Limbert,84000,84007,Avignon,Vaucluse,Provence-Alpes-Côte d'Azur,43.949801,4.819787,,Non,,,,https://lapasserelle.co,https://www.facebook.com/lapasserellecoworking/,Lundi au vendredi 9h-18h ,Mo-Fr 09:00-18:00,,,,,,,
AVENIR 84,AVENIR 84,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Association,,27 bis avenue de la Trillade 84000 AVIGNON,27 bis,Avenue de la Trillade,84000,84007,Avignon,Vaucluse,Provence-Alpes-Côte d'Azur,43.94139,4.817051,,Non,,,,http://www.avenir-84.org/,https://www.facebook.com/avenir84/,"Lundi au vendredi 9h-19h, samedi 10h-17h","Mo-Fr 09:00-19:00, Sa 10:00-17:00",,,,,,,
AVILAB,AVILAB,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Association,,13 ter impasse Lescure 84000 AVIGNON,,Impasse Lescure,84000,84007,Avignon,Vaucluse,Provence-Alpes-Côte d'Azur,43.934029,4.803199,,Non,,,,http://avilab.fr,http://facebook.com/AvignonFabLab/,Lundi 9h-18h; jeudi 9h-18h,,,,,,,,
ESPACE MULTIMEDIA,COMMUNAUTE DE COMMUNES VAISON VENTOUX,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Établissement public de coopération intercommunale (EPCI),,375 avenue Gabriel Péri 84110 VAISON-LA-ROMAINE,375,Avenue Gabriel Peri,84110,84137,Vaison-la-Romaine,Vaucluse,Provence-Alpes-Côte d'Azur,44.247845,5.067929,,Non,,,,http://www.vaison-ventoux.fr,https://www.facebook.com/VaisonVentoux,"Lundi: 9h - 12h / 13h30 - 19h
Mardi: 8h30 - 12h30 / 14h00 - 17h30 avec de 14h à 16h30 l’atelier d’aide à l’administration en ligne
Mercredi: 8h30 - 12h30 / 14h00 - 16h30
Jeudi: 8h30 - 12h00 / 14h00 - 17h30
Vendredi: 8h45 - 12h00 / 13h30 - 17h00
",,,,,,,,
COMITE DE BASSIN D'EMPLOI SUD LUBERON,COMITE DE BASSIN D'EMPLOI SUD LUBERON,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Association,,"ZAC St Martin, 180 rue Philippe de Girard 84120 PERTUIS",180,Rue Philippe de Girard,84120,84089,Pertuis,Vaucluse,Provence-Alpes-Côte d'Azur,43.674854,5.502991,,Non,,,,http://leportaildunumerique.fr/,https://www.facebook.com/cbesudluberon84,Lundi au jeudi 8h30-12h30; vendredi 8h30-12h30/13h30-16h00,,,,,,,,
LA BRICOTHEQUE,LA BRICOTHEQUE,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Association,,491 cours Frizet 84210 PERNES LES FONTAINES,491,Cours Frizet,84210,84088,Pernes-les-Fontaines,Vaucluse,Provence-Alpes-Côte d'Azur,44.001178,5.059718,,Non,,,,http://fablab-pernes.fr/,https://www.facebook.com/bricothequepernes/*,"Mardi 17h-20h; mercredi 9h-12h; jeudi,vendredi 17h-20h; samedi 9h-16h",,,,,,,,
CENTRE AFPA D'AVIGNON LE PONTET ,AFPA ACCES A L'EMPLOI,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Société par actions simplifiée unipersonnelle (SASU),,56 avenue Emile Zola 84130 LE PONTET,,Rue Emile Zola,84130,84092,Le Pontet,Vaucluse,Provence-Alpes-Côte d'Azur,43.956483,4.849689,,Non,,,,https://www.afpa.fr/directionregionale/direction-regionale-de-paca,,Tous les premiers jeudi du mois; 9h-12h : AGORA SPACE (médiation numérique) ; 14h-18h / REPAR ACTION (repair café),,,,,,,,
INITIATIVE TERRES DE VAUCLUSE,INITIATIVE TERRES DE VAUCLUSE,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Association,,813 Chemin du Périgord 84130 LE PONTET,813,Chemin du Périgord,84130,84092,Le Pontet,Vaucluse,Provence-Alpes-Côte d'Azur,43.977701,4.863755,,Non,,,,http://www.initiativeterresdevaucluse.fr,https://www.facebook.com/Initiativeterresdevaucluse/ ,Lundi au jeudi 8h30-12h30/13h-17h; vendredi 8h30-12h30/13h-16h,,,,,,,,
LA GARE NUMERIQUE,APGN ,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Association,,41 Rue Porte de Monteux 84200 CARPENTRAS,41,Rue Porte de Monteux,84200,84031,Carpentras,Vaucluse,Provence-Alpes-Côte d'Azur,44.05491,5.045921,,Non,,,,http://garenumerique.fr,https://www.facebook.com/garenumerique/,Mardi au vendredi 9h-12h/14h-18h,"Tu-Fr 09:00-12:00,14:00-18:00",,,,,,,
ANPEP,ANPEP,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Association,,301 Avenue Philippe de Girard 84400 APT,301,Avenue Philippe de Girard,84400,84003,Apt,Vaucluse,Provence-Alpes-Côte d'Azur,43.876194,5.389693,,Non,,,,http://anpep.free,https://www.facebook.com/anpepapt/,"Lundi au vendredi 9h-18h, samedi 9h-12h","Mo-Fr 09:00-18:00, Sa 09:00-12:00",,,,,,,
ENTENTE DU VAUCLUSE,ENTENTE DU VAUCLUSE,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Association,,8 place cardinal Maury 84600 VALREAS,8,Place Cardinal Maury,84600,84138,Valréas,Vaucluse,Provence-Alpes-Côte d'Azur,44.384477,4.991962,,Non,,,,http://entente84.com,,"Lundi,mardi 9h-21h; mercredi 9h-12h/14h-18h; jeudi,vendredi 9h-21h; samedi 9h-12h",,,,,,,,
DELTA LAB,DELTA LAB PREFIGURATION,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Association,,2 place E. Colongin  Maison Milon 84600 GRILLON,2,Place du Centenaire,84600,84053,Grillon,Vaucluse,Provence-Alpes-Côte d'Azur,44.3961,4.929314,,Non,,,,http://deltalabprototype.fr,https://www.facebook.com/DeltaLab.infos/,"du lundi au vendredi de 9 à 12 h et de 14 à 18 h, le samedi de 10 à 13 h",,,,,,,,
"Foyer de jeunes travailleurs ""Résidence Central Place"" ",ADAPEI VAR-MEDITERRANEE,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Association,,11 place d’armes 83000 TOULON,11,Place d'Armes,83000,83137,Toulon,Var,Provence-Alpes-Côte d'Azur,43.123911,5.929664,,Non,,,,http://www.fjt-toulon.fr/  ,https://www.facebook.com/adapei83/,"Tous les jours; permanence fablab : mardi 18h-21h, mercredi 14h-18h,vendredi 18h-21h",,,,,,,,
Med'In,ASSOCIATION DE LA FONDATION ETUDIANTE POUR LA VILLE (AFEV),,Tiers-lieu / Coworking / FabLab / Hackerspace,,Association,,24 avenue des Diables Bleus 6300 NICE,24,Avenue des Diables Bleus,06300,06088,Nice,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,43.708304,7.288186,,Non,,,,http://www.afev.org,https://www.facebook.com/afev.nice/,Lundi au vendredi 9h-12h30/14h-18h,"Mo-Fr 09:00-12:30,14:00-18:00",,,,,,,
Maison Digit'elles,ASSOCIATION SERVICES MEDIATION ,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Association,,15 boulevard Mermoz 13700 MARIGNANE,15,Boulevard Jean Mermoz,13700,13054,Marignane,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.41775,5.214215,,Non,,,,https://www.facebook.com/associationservicemediation/,https://www.facebook.com/associationservicemediation/,Lundi au vendredi 9h-12h/14h-18h,"Mo-Fr 09:00-12:00,14:00-18:00",,,,,,,
MSAP Annot Entrevaux,COMMUNAUTE DE COMMUNES ALPES PROVENCE VERDON,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Établissement public de coopération intercommunale (EPCI),,Place Charles Panier 4330 ENTREVAUX,,Place Charles Panier,04320,04076,Entrevaux,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,43.950155,6.810143,,Non,,,,http://ccapv.fr,,Lundi 9h-12h/14h-17h; jeudi 9h-12h; vendredi 9h-12h/14h-17h,,,,,,,,
MSAP Annot Entrevaux,COMMUNAUTE DE COMMUNES ALPES PROVENCE VERDON,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Établissement public de coopération intercommunale (EPCI),,Place du Germe 4240 ANNOT,,Place du Germe,04240,04008,Annot,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,43.965482,6.667332,,Non,,,,http://ccapv.fr,,"Mardi,mercredi 0h-12h/14h-17h; jeudi 14h-17h",,,,,,,,
MSAP Castellane,COMMUNAUTE DE COMMUNES ALPES PROVENCE VERDON,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Établissement public de coopération intercommunale (EPCI),,Avenue  Frédéric Mistral - ancienne gendarmerie 4120 CASTELLANE,,Avenue Frederic Mistral,04120,04039,Castellane,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,43.846036,6.512171,,Non,,,,http://ccapv.fr,,Lundi à vendredi 9h-12h/14h-17h,"Mo-Fr 09:00-12:00,14:00-17:00",,,,,,,
MSAP Saint-André Haut-Verdon,COMMUNAUTE DE COMMUNES ALPES PROVENCE VERDON,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Établissement public de coopération intercommunale (EPCI),,Place de Verdun 4170 SAINT-ANDRE-LES-ALPES,,Place de Verdun,04170,04173,Saint-André-les-Alpes,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,43.967412,6.507936,,Non,,,,http://ccapv.fr,,Lundi à vendredi 9h-12h/13h30-16h30,"Mo-Fr 09:00-12:00,13:30-16:30",,,,,,,
Le Tarmac,COMMUNAUTE DE COMMUNES CŒUR DU VAR,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Établissement public de coopération intercommunale (EPCI),,Quartier Précoumin 83340 LE LUC EN PROVENCE,,Precoumin,83340,83073,Le Luc,Var,Provence-Alpes-Côte d'Azur,43.38723,6.301346,,Non,,,,http://coeurduvar.com,https://www.facebook.com/coeurduvarofficiel/,Ouverture au public (hors coworking) 9h-12h/14h-18h,,,,,,,,
Espace social et culturel Villemarie,ESPACE SOCIAL ET CULTUREL VILLEMARIE,,Tiers-lieu / Coworking / FabLab / Hackerspace,,Association,,73 rue Pierre Parocel 84200 CARPENTRAS,73,Rue Pierre Parrocel,84200,84031,Carpentras,Vaucluse,Provence-Alpes-Côte d'Azur,44.056223,5.035623,,Non,,,,http://www.villemarie.com,http://facebook.com/esc.villemarie,Lundi 8h30-17h; mardi 9h-12h30/14h-18h30; mercredi 9h-12h30/14h-17h; jeudi 8h30-17h,,,,,,,,
