nom,structure_porteuse,description,type_lieu,statut,nature_juridique,siret,adresse_brut,adresse_numero,adresse_rue,adresse_code_postal,adresse_code_insee,adresse_commune,adresse_departement,adresse_region,latitude,longitude,itinerant,en_ligne,contact_telephone,contact_telephone_details,contact_email,contact_web,contact_facebook,horaires_ouverture_brut,horaires_ouverture_osm,public_cible,modalites_acces,modalites_accompagnement,tarifs,accessibilite,services,labels
Thueyts,,,,,,,"11, rue Pouget 07330 Thueyts",11,Rue du Pouget,07330,07322,Thueyts,Ardèche,Auvergne-Rhône-Alpes,44.675733,4.222033,,Non,,,msap-thueyts@inforoutes.fr,,,8:30 - 12:00 / 13:00 - 16:30; 8:30 - 12:00 / 13:00 - 16:30; 8:30 - 12:00 / 13:00 - 16:30; 8:30 - 12:00 / 13:00 - 16:30; 8:30 - 12:00 / 13:00 - 16:30; -,"Mo 08:30-12:00,13:00-16:30; Tu 08:30-12:00,13:00-16:30; We 08:30-12:00,13:00-16:30; Th 08:30-12:00,13:00-16:30; Fr 08:30-12:00,13:00-16:30",,,,,,,France Services
St Marcel d'Ardèche,,,,,,,Place du portail du Rhône 07700 Saint-Marcel-d'Ardèche,,Place du Portail du Rhone,07700,07264,Saint-Marcel-d'Ardèche,Ardèche,Auvergne-Rhône-Alpes,44.326469,4.61922,,Non,0475914007,,msp.saintmarceldardeche@orange.fr,,,9:00 - 12:00 / 14:00 - 17:00; 9:00 - 12:00 / 14:00 - 17:00; 9:00 - 12:00; 9:00 - 12:00 / 14:00 - 17:00; 9:00 - 12:00 / 14:00 - 17:00; -,"Mo 09:00-12:00,14:00-17:00; Tu 09:00-12:00,14:00-17:00; We 09:00-12:00; Th 09:00-12:00,14:00-17:00; Fr 09:00-12:00,14:00-17:00",,,,,,,France Services
Bogny-sur-Meuse,,,,,,,34 rue Maurice Louis 08120 Bogny-sur-Meuse,34,Rue Maurice Louis,08120,08081,Bogny-sur-Meuse,Ardennes,Grand Est,49.858435,4.736933,Oui,Non,0324524539,,msap@aymonlire.fr,,,14:00 - 17:00; 9:00 - 12:00 / 14:00 - 17:00; 14:00 - 17:00; 14:00 - 17:00; 14:00 - 17:00; -,"Mo 14:00-17:00; Tu 09:00-12:00,14:00-17:00; We 14:00-17:00; Th 14:00-17:00; Fr 14:00-17:00",,,,,,,France Services
Attigny,,,,,,,17 place Charlemagne 08130 Attigny,17,Place Charlemagne,08130,08025,Attigny,Ardennes,Grand Est,49.478115,4.578587,,Non,0324302671,,france-services.attigny@laposte.fr,,,9:00 - 12:00 / 13:00 - 15:00; 9:00 - 12:00 / 13:00 - 15:00; 9:00 - 12:00 / 13:00 - 15:00; 9:00 - 12:00 / 13:00 - 15:00; 9:00 - 12:00 / 13:00 - 15:00; 9:00 - 12:00,"Mo 09:00-12:00,13:00-15:00; Tu 09:00-12:00,13:00-15:00; We 09:00-12:00,13:00-15:00; Th 09:00-12:00,13:00-15:00; Fr 09:00-12:00,13:00-15:00; Sa 09:00-12:00",,,,,,,France Services
Poix-Terron,,,,,,,1 place de la Halle 08430 Poix-Terron,1,Place de la Halle,08430,08341,Poix-Terron,Ardennes,Grand Est,49.648873,4.642524,,Non,0324355745,,france-services.poix-terron@laposte.fr,,,9:00 - 12:00 / 14:00 - 17:00; 9:00 - 12:00 / 14:00 - 17:00; 9:00 - 12:00; 9:00 - 12:00 / 14:00 - 17:00; 9:00 - 12:00 / 14:00 - 17:00; 9:00 - 11:30,"Mo 09:00-12:00,14:00-17:00; Tu 09:00-12:00,14:00-17:00; We 09:00-12:00; Th 09:00-12:00,14:00-17:00; Fr 09:00-12:00,14:00-17:00; Sa 09:00-11:30",,,,,,,France Services
Signy-l’Abbaye,,,,,,,27 rue de Thin 08460 Signy-l'Abbaye,27,Rue de Thin,08460,08419,Signy-l'Abbaye,Ardennes,Grand Est,49.69845,4.421879,,Non,,,msap.signylabbaye@orange.fr,,,13:30 - 18:00; 9:00 - 12:00 / 13:30 - 18:30; 9:00 - 12:00 / 13:30 - 18:00; 9:00 - 12:00 / 13:30 - 18:30; 9:00 - 12:00 / 13:30 - 18:00; 10:00 - 12:00,"Mo 13:30-18:00; Tu 09:00-12:00,13:30-18:30; We 09:00-12:00,13:30-18:00; Th 09:00-12:00,13:30-18:30; Fr 09:00-12:00,13:30-18:00; Sa 10:00-12:00",,,,,,,France Services
Revin,,,,,,,Chemin du Vieux Chêne 08500 Revin,,Chemin du Vieux Chêne,08500,08363,Revin,Ardennes,Grand Est,49.927058,4.646716,,Non,0324403234,,csorzy.franceservices@gmail.com,,,9:00 - 12:00 / 13:30 - 17:00 // Sur RDV : 17:00 - 19:00; 9:00 - 12:00 / 13:30 - 17:00; 9:00 - 12:00 / 13:30 - 17:00; 9:00 - 12:00 / 13:30 - 17:00; 9:00 - 12:00 / 13:30 - 17:00; -,,,,,,,,France Services
Ax les Thermes,,,,,,,Place Roussel 09110 Ax-les-Thermes,,Place Roussel,09110,09032,Ax-les-Thermes,Ariège,Occitanie,42.719819,1.8376,,Non,0534092001,,france-services.ax-les-thermes@laposte.fr,,,9:00 - 12:00 / 13:30 - 16:30; 9:00 - 12:00 / 13:30 - 16:30; 9:00 - 12:30; 9:00 - 12:00 / 14:00 - 17:00; 9:00 - 12:00 / 14:00 - 17:00; 9:00 - 12:00,"Mo 09:00-12:00,13:30-16:30; Tu 09:00-12:00,13:30-16:30; We 09:00-12:30; Th 09:00-12:00,14:00-17:00; Fr 09:00-12:00,14:00-17:00; Sa 09:00-12:00",,,,,,,France Services
Saint-Girons,,,,,,,Rue Joseph Sentenac 09200 Saint-Girons,,Rue Joseph Sentenac,09200,09261,Saint-Girons,Ariège,Occitanie,42.983461,1.146293,,Non,0561641051,,france.services@couserans-pyrenes.fr,,,9:00 - 12:00 / 13:30 - 17:00; 9:00 - 12:00 / 13:30 - 17:00; 9:00 - 12:00 / 13:30 - 17:00; Semaines paires : 9:00 - 12:00 / 13:30 - 17:00 //  Semaines impaires : 9:00 - 18:00; 9:00 - 12:00 / 13:30 - 17:00; Semaines paires : 10:00 - 12:00 //  Semaines impaires : fermé,,,,,,,,France Services
Tarascon sur Ariège,,,,,,,Rue Jean Moulin 09400 Tarascon-sur-Ariège,,Tarascon-sur-Ariège,09400,09306,Tarascon-sur-Ariège,Ariège,Occitanie,42.8482,1.5898,,Non,0534143232,,franceservices@mairie-tarascon.com,,,14:00 - 17:30; 8:30 - 12:00 / 13:30 - 17:00; 8:30 - 12:00; 8:30 - 12:00 / 14:00 - 17:30; 8:30 - 12:00 / 14:00 - 17:30; -,"Mo 14:00-17:30; Tu 08:30-12:00,13:30-17:00; We 08:30-12:00; Th 08:30-12:00,14:00-17:30; Fr 08:30-12:00,14:00-17:30",,,,,,,France Services
Mirepoix,,,,,,,1 b Chemin de la Mestrise 09500 Mirepoix,1 b,Chemin de la Mestrise,09500,09194,Mirepoix,Ariège,Occitanie,43.087446,1.872035,,Non,,,,,,Horaires non communiqués; Horaires non communiqués; Horaires non communiqués; Horaires non communiqués; Horaires non communiqués; Horaires non communiqués,,,,,,,,France Services
Saint Lyé,,,,,,,1 rue Henri Rodin 10180 Saint-Lyé,1,Rue Henri Rodin,10180,10349,Saint-Lyé,Aube,Grand Est,48.361778,4.00465,,Non,0962637548,,franceservices.saintlye@troyes-cm.fr,,,9:00 - 12:00 / 13:00 - 17:00; 9:00 - 12:00 / 13:00 - 17:00; 9:00 - 12:00 / 13:00 - 17:00; 9:00 - 12:00 / 13:00 - 17:00; 9:00 - 12:00 / 13:00 - 17:00; -,"Mo 09:00-12:00,13:00-17:00; Tu 09:00-12:00,13:00-17:00; We 09:00-12:00,13:00-17:00; Th 09:00-12:00,13:00-17:00; Fr 09:00-12:00,13:00-17:00",,,,,,,France Services
Estissac,,,,,,,2 rue Laurent Lesséré 10190 Estissac,2,Rue Laurent Lesseré,10190,10142,Estissac,Aube,Grand Est,48.266388,3.808958,,Non,0325404242,,franceservices.estissac@troyes-cm.fr,,,9:00 - 12:00 / 13:00 - 17:00; 9:00 - 12:00 / 13:00 - 17:00; 9:00 - 12:00 / 13:00 - 17:00; 9:00 - 12:00 / 13:00 - 17:00; 9:00 - 12:00 / 13:00 - 17:00; -,"Mo 09:00-12:00,13:00-17:00; Tu 09:00-12:00,13:00-17:00; We 09:00-12:00,13:00-17:00; Th 09:00-12:00,13:00-17:00; Fr 09:00-12:00,13:00-17:00",,,,,,,France Services
Bar sur Aube,,,,,,,144 route Nationale 10200 Bar-sur-Aube,144,Rue Nationale,10200,10033,Bar-sur-Aube,Aube,Grand Est,48.234738,4.704691,,Non,0975277478,,,,,9:15 - 12:15 / 13:30 - 16:30; 9:15 - 12:15 / 13:30 - 16:30; 9:15 - 12:15 / 13:30 - 16:30; 9:15 - 12:15 / 13:30 - 16:30; 9:15 - 12:15 / 13:30 - 16:30; -,"Mo 09:15-12:15,13:30-16:30; Tu 09:15-12:15,13:30-16:30; We 09:15-12:15,13:30-16:30; Th 09:15-12:15,13:30-16:30; Fr 09:15-12:15,13:30-16:30",,,,,,,France Services
Soulaines,,,,,,,2 rue du Plessis 10200 Soulaines-Dhuys,2,Rue du Plessis,10200,10372,Soulaines-Dhuys,Aube,Grand Est,48.374117,4.734867,,Non,,,mfs.soulaines@ccvendeuvresoulaines.fr,,,-; 14:00 - 18:00; 10:00 - 12:00 / 14:00 - 18:00; 10:00 - 12:00 / 14:00 - 18:00; 10:00 - 12:00 / 14:00 - 18:00; 9:00 - 12:30,"Tu 14:00-18:00; We 10:00-12:00,14:00-18:00; Th 10:00-12:00,14:00-18:00; Fr 10:00-12:00,14:00-18:00; Sa 09:00-12:30",,,,,,,France Services
PIMMS du Narbonnais,,,,,,,8 avenue du Maréchal Foch 11000 Narbonne,8,Avenue du Marechal Foch,11100,11262,Narbonne,Aude,Occitanie,43.187225,3.005378,,Non,0468436893,,narbonne@pimms.org,,,8:30 - 12:00 / 14:00 - 17:00; 14:00 - 17:00; 8:30 - 12:00 / 14:00 - 17:00; 14:00 - 17:00; 8:30 - 12:00 / 14:00 - 17:00; -,"Mo 08:30-12:00,14:00-17:00; Tu 14:00-17:00; We 08:30-12:00,14:00-17:00; Th 14:00-17:00; Fr 08:30-12:00,14:00-17:00",,,,,,,France Services
PIMMS - Corbières Méditerranée,,,,,,,2 place de la Libération 11130 Sigean,2,Place de la Liberation,11130,11379,Sigean,Aude,Occitanie,43.0288,2.979497,,Non,0468335112,,sigean@pimms.org,,,14:00 - 17:00; 9:00 - 13:00 / 14:00 - 19:00; 9:00 - 13:00 / 14:00 - 17:00; 14:00 - 17:00; 9:00 - 12:00; -,"Mo 14:00-17:00; Tu 09:00-13:00,14:00-19:00; We 09:00-13:00,14:00-17:00; Th 14:00-17:00; Fr 09:00-12:00",,,,,,,France Services
Piège Lauragais Malepere,,,,,,,62 rue bonrepos 11150 Bram,62,Rue Bonrepos,11150,11049,Bram,Aude,Occitanie,43.241583,2.118852,,Non,0534669164,,franceservices.sud@terres-du-lauragais.fr,,,8:30 - 12:00 / 13:30 - 17:00; 8:30 - 12:00 / 13:30 - 17:00; 8:30 - 12:00 / 13:30 - 17:00; 8:30 - 12:00 / 13:30 - 17:00; 8:30 - 12:00 / 13:30 - 17:00; -,"Mo 08:30-12:00,13:30-17:00; Tu 08:30-12:00,13:30-17:00; We 08:30-12:00,13:30-17:00; Th 08:30-12:00,13:30-17:00; Fr 08:30-12:00,13:30-17:00",,,,,,,France Services
Limouxin,,,,,,,17 chemin Farinier 11300 Limoux,17,Chemin Farinier,11300,11206,Limoux,Aude,Occitanie,43.057309,2.213259,,Non,,,,,,8:30 - 12:00; 8:30 - 12:00 / 13:30 - 17:00; 8:30 - 12:00; 8:30 - 12:00; 8:30 - 12:00 / 13:30 - 16:30; -,"Mo 08:30-12:00; Tu 08:30-12:00,13:30-17:00; We 08:30-12:00; Th 08:30-12:00; Fr 08:30-12:00,13:30-16:30",,,,,,,France Services
Massif de Mouthoumet,,,,,,,23 rue de la gare 11330 Mouthoumet,,Rue de la Gare,11330,11260,Mouthoumet,Aude,Occitanie,42.960276,2.526948,,Non,0468701850,,adhco.developpement@orange.fr,,,9:00 - 12:30 / 14:00 - 17:30; 9:00 - 12:30 / 14:00 - 17:30; 9:00 - 12:30 / 14:00 - 17:30; 9:00 - 12:30 / 14:00 - 17:30; 9:00 - 12:30 / 14:00 - 17:30; -,"Mo 09:00-12:30,14:00-17:30; Tu 09:00-12:30,14:00-17:30; We 09:00-12:30,14:00-17:30; Th 09:00-12:30,14:00-17:30; Fr 09:00-12:30,14:00-17:30",,,,,,,France Services
Castelnaudary Lauragais Audois,,,,,,,9 Rue des Rosiers 11410 Salles-sur-l'Hers,9,Rue des Rosiers,11410,11371,Salles-sur-l'Hers,Aude,Occitanie,43.293559,1.782531,,Non,,,,,,8:30 - 12:00; 8:30 - 12:00 / 13:30 - 17:00; 8:30 - 12:00 / 13:30 - 17:00; 8:30 - 12:00 / 13:30 - 17:00; 8:30 - 12:00; -,"Mo 08:30-12:00; Tu 08:30-12:00,13:30-17:00; We 08:30-12:00,13:30-17:00; Th 08:30-12:00,13:30-17:00; Fr 08:30-12:00",,,,,,,France Services
Carcassone Agglo,,,,,,,2 rue des Figuères 11700 Capendu,2,Rue des Figuéres,11700,11068,Capendu,Aude,Occitanie,43.184142,2.556949,,Non,,,msap@carcassonne-agglo.fr,,,8:00 - 13:00 / 14:00 - 17:00; 8:00 - 13:00 / 14:00 - 17:00; 8:30 - 12:00; 8:00 - 13:00 / 14:00 - 17:00; 8:00 - 13:00 / 14:00 - 17:00; -,"Mo 08:00-13:00,14:00-17:00; Tu 08:00-13:00,14:00-17:00; We 08:30-12:00; Th 08:00-13:00,14:00-17:00; Fr 08:00-13:00,14:00-17:00",,,,,,,France Services
Arvieu,,,,,,,Place de l'Eglise 12120 Arvieu,,Place du Marche,12120,12011,Arvieu,Aveyron,Occitanie,44.190221,2.661158,,Non,0565460606,,msap@arvieu.fr,,,-; 10:00 - 12:30 / 14:00 - 18:00; 10:00 - 12:30 / 14:00 - 16:00; 10:00 - 12:30 / 14:00 - 18:00; 10:00 - 12:30 / 14:00 - 18:00; 10:00 - 12:30,"Tu 10:00-12:30,14:00-18:00; We 10:00-12:30,14:00-16:00; Th 10:00-12:30,14:00-18:00; Fr 10:00-12:30,14:00-18:00; Sa 10:00-12:30",,,,,,,France Services
Pays d’Olt et d’Aubrac,,,,,,,2 rue du cours 12130 Saint Geniez d'Olt et d'Aubrac,2,Rue du Cours,12130,12224,Saint Geniez d'Olt et d'Aubrac,Aveyron,Occitanie,44.465278,2.971895,,Non,0565703029,,centresocialpaysdolt@yahoo.fr,,,8:30 - 12:00 / 13:30 - 17:00; 8:30 - 12:00 / 13:30 - 17:00; 8:30 - 12:00 / 13:30 - 17:00; 8:30 - 12:00 / 13:30 - 17:00; 8:30 - 12:00 / 13:30 - 17:00; -,"Mo 08:30-12:00,13:30-17:00; Tu 08:30-12:00,13:30-17:00; We 08:30-12:00,13:30-17:00; Th 08:30-12:00,13:30-17:00; Fr 08:30-12:00,13:30-17:00",,,,,,,France Services
Bozouls Comtal,,,,,,,1 Allée Paul Causse 12340 Bozouls,1,Allée Paul Causse,12340,12033,Bozouls,Aveyron,Occitanie,44.471058,2.722624,,Non,,,msap-bozoulscomtal@orange.fr,,,9:00 - 12:30 / 13:30 - 17:30; 9:00 - 12:30 / 13:30 - 17:30; 9:00 - 12:30 / 13:30 - 17:30; 9:00 - 12:30 / 13:30 - 17:30; 9:00 - 12:30 / 13:30 - 17:00; -,"Mo 09:00-12:30,13:30-17:30; Tu 09:00-12:30,13:30-17:30; We 09:00-12:30,13:30-17:30; Th 09:00-12:30,13:30-17:30; Fr 09:00-12:30,13:30-17:00",,,,,,,France Services
Argences en Aubrac,,,,,,,Place des Tilleuls 12420 Argences en Aubrac,,Place des Tilleuls,12420,12223,Argences en Aubrac,Aveyron,Occitanie,44.803569,2.758876,,Non,0565664146,,planquescecile@argencesenaubrac.fr,,,9:00 - 12:00 / 13:30 - 17:30; 9:00 - 12:00 / 13:30 - 17:30; 9:00 - 12:00 / 13:30 - 17:30; 9:00 - 12:00 / 13:30 - 17:30; 9:00 - 12:00 / 13:30 - 17:30; -,"Mo 09:00-12:00,13:30-17:30; Tu 09:00-12:00,13:30-17:30; We 09:00-12:00,13:30-17:30; Th 09:00-12:00,13:30-17:30; Fr 09:00-12:00,13:30-17:30",,,,,,,France Services
Pays Ségali - Naucelle,,,,,,,35 Avenue de la Gare 12800 Naucelle,35,Avenue de la Gare,12800,12169,Naucelle,Aveyron,Occitanie,44.19603,2.343592,Oui,Non,0565722919,,cscps.franceservices@orange.fr,,,-; 9:00 - 12:00 / 13:00 - 17:00; -; -; -; -,"Tu 09:00-12:00,13:00-17:00",,,,,,,France Services
Panier,,,,,,,11 - 13 rue Caisserie 13002 Marseille 2e,13,Rue Caisserie,13002,13202,Marseille,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.297198,5.368716,,Non,0491132191,,pfsp.lepanier@leolagrange.org,,,8:30 - 12:30; 8:30 - 12:30 / 14:00 - 17:00; 8:30 - 12:30; 8:30 - 12:30 / 14:00 - 17:00; 8:30 - 12:30 / 14:00 - 17:00; -,"Mo 08:30-12:30; Tu 08:30-12:30,14:00-17:00; We 08:30-12:30; Th 08:30-12:30,14:00-17:00; Fr 08:30-12:30,14:00-17:00",,,,,,,France Services
Port St Louis,,,,,,,4 rue Jean Rouget 13230 Port-Saint-Louis-du-Rhône,4,Rue Jean Rouget,13230,13078,Port-Saint-Louis-du-Rhône,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.3873,4.801791,,Non,,,,,,Horaires non communiqués; Horaires non communiqués; Horaires non communiqués; Horaires non communiqués; Horaires non communiqués; Horaires non communiqués,,,,,,,,France Services
Stes Maries de la Mer,,,,,,,2 avenue Léon Gambetta 13460 Saintes-Maries-de-la-Mer,,Rue Léon Gambetta,13460,13096,Saintes-Maries-de-la-Mer,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.450832,4.429546,,Non,0490979989,,france-services.saintes-maries-de-la-mer@laposte.fr,,,-; 8:30 - 12:30 / 13:00 - 16:00; 8:30 - 12:30 / 13:00 - 16:00; 8:30 - 12:30 / 13:00 - 16:00; 8:30 - 12:30 / 13:00 - 16:00; 8:30 - 12:30,"Tu 08:30-12:30,13:00-16:00; We 08:30-12:30,13:00-16:00; Th 08:30-12:30,13:00-16:00; Fr 08:30-12:30,13:00-16:00; Sa 08:30-12:30",,,,,,,France Services
Caen Pierre Heuzé,,,,,,,15 place Champlain 14000 Caen,15,Place Champlain,14000,14118,Caen,Calvados,Normandie,49.197716,-0.347423,,Non,0231946594,,l.halouse@caen.fr,,,9:00 - 12:00 / 13:00 - 18:00; 9:00 - 12:00 / 13:00 - 18:00; 9:00 - 12:00 / 13:00 - 18:00; 9:00 - 12:00 / 13:00 - 18:00; 9:00 - 12:00 / 13:00 - 18:00; Pendant les vacances scolaires : 9:00 - 12:00 / 13:00 - 17:00,,,,,,,,France Services
Caen Venoix,,,,,,,18 avenue des chevaliers 14000 Caen,18,Avenue des Chevaliers,14000,14118,Caen,Calvados,Normandie,49.176745,-0.400691,,Non,0214373100,,pointinfo14.pvqcentresudouest@caen.fr,,,9:00 - 12:00 / 13:00 - 18:00; 9:00 - 12:00 / 13:00 - 18:00; 9:00 - 12:00 / 13:00 - 18:00; 9:00 - 12:00 / 13:00 - 18:00; 9:00 - 12:00 / 13:00 - 18:00; Pendant les vacances scolaires : 9:00 - 12:00 / 13:00 - 17:00,,,,,,,,France Services
Condé en Normandie,,,,,,,31 place de l’hôtel de ville 14110 Condé-en-Normandie,31,Place de l'Hotel de Ville,14110,14174,Condé-en-Normandie,Calvados,Normandie,48.850754,-0.55301,,Non,0231697194,,alegrain@condenormandie.fr,,,8:30 - 12:00 / 14:30 - 17:00; 8:30 - 12:00 / 14:30 - 17:00; 8:30 - 12:00 / 14:30 - 17:00; 8:30 - 12:00 / 14:30 - 17:00; 8:30 - 12:00 / 14:30 - 17:00; -,"Mo 08:30-12:00,14:30-17:00; Tu 08:30-12:00,14:30-17:00; We 08:30-12:00,14:30-17:00; Th 08:30-12:00,14:30-17:00; Fr 08:30-12:00,14:30-17:00",,,,,,,France Services
Ouistreham,,,,,,,Place Albert Lemarignier 14150 Ouistreham,,Place Albert Lemarignier,14150,14488,Ouistreham,Calvados,Normandie,49.275899,-0.258652,,Non,0231374416,,pointinfo14ouistreham@orange.fr,,,8:30 - 12:00 / 13:30 - 17:30; 8:30 - 12:00 / 13:30 - 17:30; 8:30 - 12:00 / 13:30 - 17:30; 8:30 - 12:00 / 13:30 - 17:30; 8:30 - 12:00 / 13:30 - 17:30; 10:00 - 12:00,"Mo 08:30-12:00,13:30-17:30; Tu 08:30-12:00,13:30-17:30; We 08:30-12:00,13:30-17:30; Th 08:30-12:00,13:30-17:30; Fr 08:30-12:00,13:30-17:30; Sa 10:00-12:00",,,,,,,France Services
Le Hom,,,,,,,4 rue du Dr Gourdin 14220 Le Hom,4,Rue Docteur Gourdin,14220,14689,Le Hom,Calvados,Normandie,48.986703,-0.472436,,Non,0231792777,,pointinfo14@cingal-suissenormande.fr,,,8:30 - 12:00 / 13:30 - 17:00; 8:30 - 12:00 / 13:30 - 17:00; 8:30 - 12:00; 8:30 - 12:00 / 13:30 - 17:00; 8:30 - 12:00 / 13:30 - 17:00; -,"Mo 08:30-12:00,13:30-17:00; Tu 08:30-12:00,13:30-17:00; We 08:30-12:00; Th 08:30-12:00,13:30-17:00; Fr 08:30-12:00,13:30-17:00",,,,,,,France Services
Isigny sur mer,,,,,,,16 rue Emile Demagny 14230 Isigny-sur-Mer,16,Rue Emile Demagny,14230,14342,Isigny-sur-Mer,Calvados,Normandie,49.319036,-1.100551,,Non,0231926871,,pi14.isigny@isigny-omaha-intercom.fr,,,9:00 - 12:00 / 14:00 - 17:00; 9:00 - 12:00 / 14:00 - 17:00; 9:00 - 12:00 / 14:00 - 17:00; 9:00 - 12:00 / 14:00 - 17:00; 9:00 - 12:00 / 14:00 - 17:00; -,"Mo 09:00-12:00,14:00-17:00; Tu 09:00-12:00,14:00-17:00; We 09:00-12:00,14:00-17:00; Th 09:00-12:00,14:00-17:00; Fr 09:00-12:00,14:00-17:00",,,,,,,France Services
Mézidon,,,,,,,12 rue Voltaire  14270 Mézidon Vallée d'Auge,12,Rue Voltaire,14270,14431,Mézidon Vallée d'Auge,Calvados,Normandie,49.071887,-0.07376,,Non,0231426854,,maisondeservices@gmail.com,,,9:30 - 12:30 / 13:30 - 17:30; 9:30 - 12:30 / 13:30 - 17:30; 9:30 - 12:30 / 13:30 - 17:30; 9:30 - 12:30 / 13:30 - 17:30; 9:30 - 12:30 / 13:30 - 17:30; 9:00 - 12:30,"Mo 09:30-12:30,13:30-17:30; Tu 09:30-12:30,13:30-17:30; We 09:30-12:30,13:30-17:30; Th 09:30-12:30,13:30-17:30; Fr 09:30-12:30,13:30-17:30; Sa 09:00-12:30",,,,,,,France Services
Noues de Siennes,,,,,,,1 place de la mairie 14380 Noues de Sienne,1,Place de la Mairie,14380,14658,Noues de Sienne,Calvados,Normandie,48.840823,-1.047775,,Non,0231092776,,pi14@nouesdesienne.fr,,,8:30 - 12:15 / 13:15 - 17:00; 8:30 - 12:15 / 13:15 - 17:00; 8:30 - 12:15; 8:30 - 12:15 / 13:15 - 17:00; Sur RDV : 8:30 - 12:15 / Sur RDV : 13:15 - 17:00; -,,,,,,,,France Services
Potigny,,,,,,,Place de la 1ère Division Blindée Polonaise 14420 Potigny,,Rue de la 1ere Division Blindee Polonaise,14170,14345,Jort,Calvados,Normandie,48.971075,-0.079905,,Non,0231907025,,point-info14-potigny@wanadoo.fr,,,8:15 - 12:15 / 13:15 - 17:00; 9:00 - 12:00; 8:15 - 12:00 / 13:15 - 17:00; 8:15 - 12:15 / 13:15 - 17:00; 8:15 - 12:15 / 13:15 - 17:00; -,"Mo 08:15-12:15,13:15-17:00; Tu 09:00-12:00; We 08:15-12:00,13:15-17:00; Th 08:15-12:15,13:15-17:00; Fr 08:15-12:15,13:15-17:00",,,,,,,France Services
Dozulé,,,,,,,128 grande rue 14430 Dozulé,128,Grande Rue,14430,14229,Dozulé,Calvados,Normandie,49.230952,-0.045018,,Non,0231730075,,pointinfo14-dozule@normandiecabourgpaysdauge.fr,,,8:30 - 12:30 / 13:30 - 17:00; 8:30 - 12:30 / 13:30 - 17:00; 8:30 - 12:30 / 13:30 - 17:00; 8:30 - 12:30 / 13:30 - 17:00; 8:30 - 12:30 / 13:30 - 17:00; -,"Mo 08:30-12:30,13:30-17:00; Tu 08:30-12:30,13:30-17:00; We 08:30-12:30,13:30-17:00; Th 08:30-12:30,13:30-17:00; Fr 08:30-12:30,13:30-17:00",,,,,,,France Services
Courseulles sur Mer,,,,,,,4 rue Arthur Leduc 14470 Courseulles-sur-Mer,4,Rue Arthur Leduc,14470,14191,Courseulles-sur-Mer,Calvados,Normandie,49.334117,-0.456807,,Non,0231362250,,point-info-14@ville-courseulles.fr,,,9:00 - 12:30 / 14:00 - 17:00; 9:00 - 12:30 / 14:00 - 17:00; 9:00 - 12:30 / 14:00 - 17:00; 9:00 - 12:30 / 14:00 - 17:00; 9:00 - 13:00 / 14:00 - 16:30; -,"Mo 09:00-12:30,14:00-17:00; Tu 09:00-12:30,14:00-17:00; We 09:00-12:30,14:00-17:00; Th 09:00-12:30,14:00-17:00; Fr 09:00-13:00,14:00-16:30",,,,,,,France Services
Troarn,,,,,,,Place Raphaël Briard 14670 Saline,,Rue Raphael Briard,14670,14712,Saline,Calvados,Normandie,49.182819,-0.182488,,Non,0231263609,,pi14saline@orange.fr,,,8:30 - 11:45 / 13:30 - 17:15; 8:30 - 11:45 / 13:30 - 17:15; 8:30 - 11:45; Sur RDV : 8:30 - 11:45 / Sans RDV : 13:30 - 17:15; 8:30 - 11:45 / 13:30 - 16:15; -,,,,,,,,France Services
Chaudes Aigues,,,,,,,29 Avenue Pierre Vialard 15110 Chaudes-Aigues,29,Avenue Pierre Vialard,15110,15045,Chaudes-Aigues,Cantal,Auvergne-Rhône-Alpes,44.855043,3.005663,,Non,0471239233,,msapchaudesaigues@saintflourco.fr,,,8:30 - 12:00 / 13:30 - 17:00; 8:30 - 12:00 / 13:30 - 17:00; 8:30 - 12:00 / 13:30 - 17:00; 8:30 - 12:00 / 13:30 - 17:00; 8:30 - 12:00 / 13:30 - 17:00; -,"Mo 08:30-12:00,13:30-17:00; Tu 08:30-12:00,13:30-17:00; We 08:30-12:00,13:30-17:00; Th 08:30-12:00,13:30-17:00; Fr 08:30-12:00,13:30-17:00",,,,,,,France Services
Pierrefort,,,,,,,6 Rue de l'Aubrac 15230 Pierrefort,6,Rue de l'Aubrac,15230,15152,Pierrefort,Cantal,Auvergne-Rhône-Alpes,44.92519,2.841721,,Non,0471232354,,msappierrefort@saintflourco.fr,,,9:00 - 12:00 ; 9:00 - 12:00 / 13:30 - 17:30; 9:00 - 12:00 / 13:30 - 17:30; 9:00 - 12:00 / 13:30 - 17:30; 9:00 - 12:00 ; -,"Mo 09:00-12:00; Tu 09:00-12:00,13:30-17:30; We 09:00-12:00,13:30-17:30; Th 09:00-12:00,13:30-17:30; Fr 09:00-12:00",,,,,,,France Services
